brid	AVERAGE
Brast03G017300	2.173720364
Brast08G025000	-2.3809335
Brast02G301400	-1.082990378
Brast03G061600	-1.525016664
Brast04G251500	1.379244015
Brast09G152400	-1.113695085
Brast01G148600	-1.899385364
Brast09G180500	-1.327771806
Brast01G291300	-1.299504066
Brast09G013500	1.191616845
Brast01G132000	-2.333801743
Brast04G083400	-3.018474425
Brast08G240800	-1.219690536
Brast06G006500	-1.152959539
Brast07G130400	1.173843114
Brast01G198100	1.349574216
Brast03G041800	1.341340947
Brast04G160700	-1.541314448
Brast01G303200	-1.232472401
Brast02G048000	1.001888441
Brast06G013000	-1.224172626
Brast09G185400	-1.426031593
Brast02G080000	2.403995224
Brast03G091500	1.07605251
Brast04G156700	-1.948405277
Brast01G136600	-1.324964619
Brast07G194800	-1.101674582
Brast07G076200	-1.164018241
Brast02G014100	-1.387545835
Brast01G007800	1.022650089
Brast07G068300	1.677186795
Brast01G402800	-1.868777103
Brast08G169500	-1.159290552
Brast07G023800	-1.397745548
Brast02G316700	2.895061986
Brast04G065200	-1.703424221
Brast02G277400	-1.534827047
Brast10G085300	-2.063684893
Brast03G300600	2.224606537
Brast04G214000	1.789521802
Brast03G148600	-1.54698922
Brast06G009000	1.734792463
Brast05G183100	1.029786071
Brast01G196400	1.079247758
Brast01G109400	-1.313530493
Brast02G009700	-1.340609991
Brast02G072800	-2.708794073
Brast06G183800	-1.315759092
Brast02G392900	-1.26766103
Brast09G180000	1.510876115
Brast04G228000	-1.245086741
Brast03G275800	-2.501094527
Brast08G117300	-1.162664717
Brast09G256200	-1.159272244
Brast04G237000	1.069415029
Brast10G103600	-1.596820386
Brast01G111500	-1.878742001
Brast07G110800	1.107106913
Brast04G082000	0.651967398
Brast01G172700	-2.132306548
Brast05G170300	2.314496508
Brast07G014200	1.214716287
Brast01G232400	-1.673528017
Brast08G128200	1.112196197
Brast05G225200	1.348382248
Brast05G035500	-1.473981818
Brast07G193100	1.038641114
Brast10G159800	-2.033176451
Brast02G040900	1.42075173
Brast02G066900	-1.524911822
Brast10G000500	-2.398508725
Brast05G199900	-1.429325911
Brast04G185600	1.612022204
Brast02G328000	-1.220235256
Brast02G358600	-1.720049891
Brast04G118500	1.103083509
Brast03G079400	1.043854827
Brast03G206700	-1.467544851
Brast02G170400	-1.227474064
Brast09G077700	-1.810170875
Brast07G221000	-1.030993296
Brast06G127800	1.918788297
Brast09G237500	-1.562496256
Brast01G015700	-1.40388051
Brast01G290000	-1.242768633
Brast04G291500	-2.190492067
Brast10G115400	-2.418241711
Brast04G305500	1.282801397
Brast04G234800	1.110662398
Brast01G252100	-1.549560353
Brast01G227400	-1.743944385
Brast02G311400	-1.392184212
Brast09G181800	2.38354354
Brast08G186300	-3.223109977
Brast04G169800	1.308922117
Brast03G179300	2.530290339
Brast05G261700	-1.910381309
Brast07G236000	1.659492995
Brast03G075000	-1.948615397
Brast03G225900	-2.302288447
Brast03G186200	1.807756824
Brast04G256200	-1.453593509
Brast07G052200	-1.156600264
Brast05G251200	-1.100790134
Brast03G126500	1.075473326
Brast06G099300	1.093155955
Brast05G126300	-1.467614151
Brast05G214600	-1.862347544
Brast05G142900	-1.458617859
Brast05G106300	1.024890797
Brast06G216100	-1.098481587
Brast03G219300	-2.083994023
Brast06G036000	-1.310398388
Brast01G311300	-1.70470842
Brast03G207600	-1.193989142
Brast07G158000	-1.358517113
Brast02G257700	-1.21948347
Brast01G169400	-1.151454117
Brast02G331200	-1.32230018
Brast06G086600	-1.079377607
Brast01G222000	-1.845426472
Brast02G206800	1.67655416
Brast03G218000	-1.081024562
Brast05G216900	-1.172271595
Brast02G087900	-1.645047959
Brast02G313500	-1.242242377
Brast08G232000	-2.113383508
Brast05G269900	-0.012405433
Brast02G315600	-1.254618099
Brast01G292100	1.557231361
Brast05G107500	1.097524556
Brast04G144100	-1.594281155
Brast03G121800	1.703243309
Brast03G122700	-1.737743582
Brast08G112900	-1.514221305
Brast10G024600	-1.092955498
Brast10G023700	-1.987083262
Brast05G163400	-1.375681426
Brast07G058800	-1.975468409
Brast02G173900	1.708626094
Brast05G214100	1.761805146
Brast07G094900	1.035675985
Brast01G068800	1.244349169
Brast10G150000	1.4775713
Brast01G350500	-1.263747877
Brast06G079800	1.038148562
Brast03G184000	-1.161287268
Brast09G017000	-1.472894772
Brast09G065500	-2.701358585
Brast02G072400	-1.249446185
Brast03G229200	-1.742977375
Brast02G103900	-1.262900731
Brast09G088000	-1.386652527
Brast03G144300	-1.040151021
Brast04G297400	3.235278066
Brast03G273600	-1.524969908
Brast01G127300	1.497401378
Brast10G191300	1.711978624
Brast03G005800	-1.921860808
Brast06G070000	-1.312006629
Brast05G185300	-1.463538316
Brast07G087700	-1.357527353
Brast07G087400	1.515835506
Brast04G255300	-1.479350129
Brast03G107400	2.057093845
Brast02G365500	-2.037085597
Brast01G053600	-1.15637084
Brast07G172500	-1.740029522
Brast10G090800	1.054820137
Brast09G129500	2.595854033
Brast03G120000	-1.055009686
Brast04G037700	-1.055296401
Brast01G156000	-1.597511214
Brast09G169600	-1.65528304
Brast06G093800	-1.310419123
Brast05G292000	-1.000786259
Brast09G251400	-1.384704688
Brast05G007600	1.45132046
Brast09G180600	-1.649520611
Brast03G102900	1.368387314
Brast02G084500	-1.62160087
Brast08G019600	-1.024985515
Brast02G259700	-2.021740351
Brast09G037000	1.339934888
Brast03G043900	-1.029294671
Brast08G185700	-1.03677749
Brast01G171300	-1.735884524
Brast01G354800	1.227039477
Brast03G306100	-0.274460947
Brast02G050100	-1.113954801
Brast01G045300	-1.071782771
Brast01G401000	-2.715610109
Brast09G184400	-1.449817201
Brast04G267700	-1.279248276
Brast07G110300	-2.019115603
Brast03G194800	-1.051642129
Brast03G276900	-1.128650112
Brast06G047700	1.895018017
Brast08G135100	-1.326305742
Brast09G028400	-1.496714811
Brast04G012200	-1.627546327
Brast05G164300	-1.491174222
Brast06G206400	-2.782611643
Brast02G029900	1.020239341
Brast05G017400	-1.274783642
Brast07G196700	-1.4805305
Brast01G311400	-1.872211847
Brast10G066900	-1.070253518
Brast10G072900	-2.901408242
Brast05G286500	-1.403088373
Brast01G024800	7.170410486
Brast08G219600	5.332328637
Brast10G042100	-8.156904751
Brast03G274300	4.29764266
Brast10G055500	0.465703173
Brast06G062600	-6.98202653
Brast10G170700	8.612977516
Brast04G302300	-7.431344336
Brast10G139800	0.653781601
Brast03G160400	0.592821818
Brast03G107100	1.692585346
Brast05G034400	8.963586665
Brast06G219600	2.21683481
Brast06G186100	5.321794602
Brast06G039400	8.227622226
Brast03G037300	4.599083693
Brast10G170600	6.146613544
Brast01G352200	8.457306648
Brast01G163300	4.11561675
Brast03G037500	3.604284067
Brast10G165500	2.272481467
Brast08G059900	3.53133087
Brast07G053700	5.988371784
Brast03G305900	-1.58432549
Brast09G077100	3.686543855
Brast07G105300	2.489408033
Brast03G033300	2.630119402
Brast10G170500	3.957881843
Brast01G395400	-3.06482237
Brast02G229100	4.301913245
Brast06G133000	3.675960846
Brast10G059300	2.754895682
Brast06G013600	3.014791671
Brast10G131400	4.692509003
Brast01G365600	2.546645195
Brast05G223200	-0.444828589
Brast09G027500	2.429201316
Brast03G220700	4.340787134
Brast02G263400	3.640638858
Brast09G267100	2.219575643
Brast06G067200	-1.830193867
Brast08G073600	2.90168768
Brast01G340600	-4.14460641
Brast08G227300	-2.617214275
Brast02G278900	-2.228658029
Brast08G188500	-2.224836698
Brast10G059700	1.868968426
Brast01G166000	3.051101696
Brast05G297800	4.452846
Brast01G026000	3.870825459
Brast08G037500	1.962688044
Brast01G121200	-2.192360026
Brast02G097600	2.001800304
Brast08G178400	3.062969664
Brast02G092800	1.783682372
Brast10G114800	4.261906325
Brast04G333600	2.690725302
Brast06G168100	-4.200395412
Brast06G209700	-1.877517479
Brast04G251400	-2.039833261
Brast09G192000	3.149978594
Brast03G033400	3.596867351
Brast05G224300	2.388903091
Brast09G006700	2.596352897
Brast10G095700	1.77851629
Brast06G103700	1.706165626
Brast04G323400	4.17103508
Brast02G068400	3.836099156
Brast06G104400	2.171972306
Brast05G146100	-1.792392539
Brast01G127500	3.147878635
Brast07G240000	4.277284063
Brast07G150800	3.427401217
Brast09G045500	2.477395142
Brast01G136900	-1.542352945
Brast05G109100	3.615009853
Brast07G228000	1.73843873
Brast08G231900	3.162077386
Brast05G085700	3.714379101
Brast01G127600	2.765103408
Brast07G044000	-1.581811389
Brast07G153400	3.273670018
Brast07G030600	3.333989882
Brast08G205900	2.204208983
Brast01G332800	-3.711873531
Brast04G011500	2.824271072
Brast03G013400	-2.60884127
Brast04G272500	3.976386163
Brast04G025400	-4.28973984
Brast03G292900	1.975489287
Brast01G339000	-3.096259415
Brast07G076700	2.967659618
Brast05G063300	-2.212822155
Brast03G037400	3.171160757
Brast08G050400	2.159153455
Brast09G112800	3.063208887
Brast09G018000	-3.500487338
Brast03G172900	-3.796161308
Brast05G229900	1.84308734
Brast08G180400	1.801217891
Brast01G191100	-1.906313658
Brast05G295300	-1.672540339
Brast05G289200	-1.773518475
Brast02G281800	-1.34056839
Brast02G089800	-1.534563595
Brast06G013400	1.884029891
Brast05G057700	-1.490747771
Brast03G278500	-1.448235655
Brast02G072100	-1.701631439
Brast01G209500	2.368188348
Brast02G286700	-1.630863878
Brast02G323800	-2.621233279
Brast02G376200	2.096314701
Brast02G319300	-2.481896748
Brast09G062100	-2.822725546
Brast02G125700	1.929224937
Brast05G078500	-1.523777461
Brast08G181100	-3.267204861
Brast09G218800	-2.040372406
Brast02G266600	1.900997517
Brast09G222800	2.290407425
Brast06G027800	1.588307084
Brast01G061500	-1.469090126
Brast02G091500	1.821266968
Brast04G216900	-1.8968499
Brast10G037000	2.104145053
Brast05G044800	3.841951977
Brast07G105200	2.070740843
Brast01G006500	-2.309944249
Brast09G160300	2.612263967
Brast03G037600	3.327296864
Brast08G214600	-2.560751849
Brast05G209100	4.229183343
Brast09G099100	2.096318612
Brast02G194200	-2.732997115
Brast05G208600	-1.670413592
Brast09G074000	-1.536628533
Brast07G140600	1.399480053
Brast03G179800	1.91561194
Brast01G303300	3.053387464
Brast08G019500	1.594084933
Brast09G217600	-1.503901204
Brast04G305000	-1.842832262
Brast01G095700	2.090691417
Brast02G348600	1.624152754
Brast01G227600	1.619912026
Brast08G206000	2.72458096
Brast09G186800	-3.044012284
Brast02G115200	-1.715693693
Brast05G189100	-1.705671146
Brast08G127300	-1.911099306
Brast06G245400	2.771066868
Brast03G083700	1.702190299
Brast06G219700	0.478240565
Brast03G141200	1.728556167
Brast09G154900	1.368947034
Brast10G009600	1.623954234
Brast03G099700	-2.09547401
Brast09G058500	-2.481841734
Brast03G139200	1.596136751
Brast05G279100	-1.594657924
Brast03G067000	-2.958989125
Brast10G139400	1.539972285
Brast03G174700	-1.577465554
Brast05G099900	-1.617136372
Brast01G194200	-1.613257049
Brast02G210600	-1.323129226
Brast05G108500	3.03675803
Brast03G255400	1.673402137
Brast05G281100	1.819598855
Brast08G036100	1.965577718
Brast06G186500	2.553940464
Brast07G170900	1.442312655
Brast03G019100	-1.315731587
Brast04G126500	2.318779486
Brast02G044300	1.725183795
Brast06G050300	-1.886968505
Brast01G363100	2.104589956
Brast09G031900	1.293674985
Brast04G226500	2.601201573
Brast10G170300	1.804691132
Brast06G223100	1.806925357
Brast08G127400	-1.718847778
Brast04G035700	1.348214034
Brast07G177800	3.24865774
Brast06G020100	1.670016591
Brast03G059700	2.480019915
Brast08G086100	-1.327291135
Brast04G197900	-1.538254779
Brast03G084300	-1.59288133
Brast04G229600	1.742077428
Brast10G068500	2.659333751
Brast05G223500	1.816251109
Brast08G159600	-1.784544247
Brast10G082500	-1.339556025
Brast09G219800	-1.450016365
Brast08G194900	-1.325633204
Brast09G141500	-1.685320367
Brast07G217600	1.60196174
Brast03G146200	3.076746422
Brast06G023100	1.745659887
Brast01G275400	0.346001224
Brast05G025100	-2.078035966
Brast08G059800	-2.19168002
Brast08G075600	1.88071324
Brast01G403900	1.842656021
Brast02G345800	1.291066267
Brast02G073900	-1.500213536
Brast06G166800	2.141463776
Brast07G140900	1.571482532
Brast09G034300	1.563532576
Brast02G379300	-1.694351481
Brast05G034700	1.910560974
Brast01G178400	2.218559152
Brast08G022900	-1.817623831
Brast02G374300	1.573644244
Brast04G171500	3.017644208
Brast02G186600	-1.658297283
Brast08G051800	-1.926915838
Brast01G184400	1.773594766
Brast01G155500	-2.379210623
Brast02G033800	-2.63137954
Brast02G086900	2.137950281
Brast03G220600	1.59643224
Brast02G259200	-2.648132694
Brast01G083600	-1.331690303
Brast07G021000	-1.893639378
Brast06G026800	2.049003342
Brast07G150700	-1.283036011
Brast04G173600	1.404987945
Brast01G237000	-2.088773007
Brast09G096400	1.538436276
Brast07G014400	1.672400289
Brast09G203600	1.992293759
Brast06G198500	1.358802031
Brast02G322200	1.399115142
Brast09G249200	1.513701772
Brast04G025600	-1.284774115
Brast04G036600	1.435453706
Brast06G079500	2.22543769
Brast08G245700	1.277628244
Brast02G323300	-2.053276658
Brast04G300400	-1.233643479
Brast07G222500	2.039276987
Brast03G215800	1.433327049
Brast01G318800	2.424973145
Brast04G036400	-1.565377653
Brast07G214000	2.110026747
Brast06G226800	-1.322480516
Brast04G334300	1.671255767
Brast07G108900	1.758904209
Brast01G060300	-1.506691864
Brast04G095600	1.449059376
Brast02G392000	2.325910754
Brast01G324200	-2.579825458
Brast07G037000	-1.43015366
Brast09G150300	-1.221072277
Brast03G037000	1.688815768
Brast02G125600	1.424094835
Brast06G194200	-1.360019901
Brast03G177000	-1.301044518
Brast01G390700	2.603206283
Brast09G017100	-1.367661163
Brast08G057400	1.458871646
Brast02G047700	1.5434324
Brast08G153500	-1.75157103
Brast10G197400	-1.347452909
Brast01G012500	3.686214411
Brast02G083900	1.613898634
Brast05G182900	2.912490783
Brast02G086400	2.683563814
Brast04G133800	1.729216393
Brast04G164900	-1.712839378
Brast04G271500	-1.354147667
Brast04G333500	2.065455015
Brast01G078700	1.78096783
Brast03G179000	1.216632365
Brast01G099000	2.785088363
Brast01G120900	1.857879125
Brast09G254100	-1.175516498
Brast02G245400	1.884547681
Brast06G049500	1.429328865
Brast05G032900	-1.898680583
Brast07G087300	-1.199783519
Brast10G101100	2.311600836
Brast07G004500	-1.275484664
Brast04G155700	2.667064609
Brast01G407800	-1.290263553
Brast04G193100	-1.75169681
Brast09G006300	1.294191345
Brast07G213800	1.452697026
Brast07G051800	1.84462228
Brast05G284100	1.282553414
Brast03G266600	-1.210212843
Brast03G145400	1.726455444
Brast04G035800	-1.195340023
Brast05G267800	1.351922873
Brast02G376000	1.282218076
Brast03G260900	-1.946764113
Brast06G189700	-1.46775144
Brast01G159800	2.066360352
Brast01G287500	-1.332212232
Brast03G128400	2.204714621
Brast08G111100	-1.424765459
Brast01G315900	-1.229236908
Brast07G175700	1.391404941
Brast06G141700	-1.2935649
Brast01G026600	-1.204556412
Brast06G163200	1.669911808
Brast04G149700	-2.833311549
Brast03G037200	3.358941002
Brast07G069400	1.223480121
Brast06G053000	-1.276896338
Brast02G074600	1.286142917
Brast06G212100	-1.760114942
Brast08G165000	1.288636354
Brast04G055400	1.729311823
Brast03G150600	-1.587226326
Brast08G056300	1.217290205
Brast06G052100	1.231473713
Brast02G349200	1.241719205
Brast02G165800	2.475036222
Brast07G235900	1.505095652
Brast02G356600	-1.440475164
Brast07G104800	1.316756192
Brast04G158900	-1.307499186
Brast01G335600	-1.375352453
Brast06G073000	-1.525040912
Brast02G150500	1.537051211
Brast10G058900	1.46356533
Brast07G003100	1.344508065
Brast01G165400	-2.024336217
Brast03G128600	-1.81992826
Brast09G222700	1.373229878
Brast06G030200	1.317576444
Brast02G260800	-2.213565305
Brast06G234000	-1.325710525
Brast04G254300	1.883530864
Brast08G091300	-1.600555225
Brast02G271400	-2.088418318
Brast02G018100	-1.543574466
Brast05G275300	-1.251180749
Brast01G007900	2.259008495
Brast02G166500	1.599082551
Brast03G070900	-1.604807173
Brast05G253100	-1.084187982
Brast05G235800	-1.471082205
Brast07G109700	-1.261400962
Brast03G227200	-1.291220971
Brast01G041300	-2.232941937
Brast09G119400	-1.255300464
Brast04G164100	1.365695666
Brast09G126200	1.523244203
Brast02G387100	-1.572020747
Brast01G402200	-1.207654178
Brast04G326600	-1.569760973
Brast03G125900	-1.853239928
Brast04G110700	2.572393959
Brast08G246100	-1.409567968
Brast03G103300	-1.315134917
Brast02G009200	-1.767022334
Brast09G154800	1.580465072
Brast03G008000	1.764747734
Brast01G234600	1.188635956
Brast05G063700	1.315073964
Brast02G341200	3.762667675
Brast01G191000	-1.334290736
Brast10G005600	1.440347234
Brast09G203200	-1.422735056
Brast05G058600	-2.011967863
Brast04G070500	-1.408491959
Brast09G058400	-2.31807172
Brast02G176900	1.515346346
Brast01G268000	-1.220865808
Brast01G339600	-1.693814987
Brast01G080400	2.099649052
Brast06G040000	2.597590399
Brast03G233600	-2.385655214
Brast05G181600	-1.419835712
Brast03G310500	-2.535161257
Brast04G299300	-1.556213422
Brast01G246500	1.290821868
Brast01G238500	-1.317503781
Brast03G078200	-1.822421856
Brast09G112100	1.635716012
Brast05G139400	1.842591177
Brast04G342600	1.28617857
Brast02G282700	-1.444062866
Brast10G017000	1.490655376
Brast06G046500	-1.866031493
Brast07G021200	-1.411442603
Brast01G320100	-1.895838214
Brast01G346200	-1.531734389
Brast06G050500	1.93335721
Brast05G259100	1.535032581
Brast06G031700	1.444865842
Brast03G164600	-1.389378516
Brast02G342500	-1.348453278
Brast09G236900	1.409070524
Brast01G387100	1.567809842
Brast09G137200	-1.385521119
Brast08G070200	-1.928113468
Brast01G142400	-1.471044249
Brast08G145000	3.612557923
Brast04G090700	-1.54353017
Brast04G193900	1.376800655
Brast05G201000	-1.221940823
Brast02G292000	1.382326653
Brast10G024200	1.24334397
Brast04G047300	-1.481203166
Brast10G071000	1.253566981
Brast03G154300	-1.361757287
Brast09G113100	-2.140586398
Brast07G016300	1.420399174
Brast09G026800	1.983461667
Brast10G054500	2.205592283
Brast06G130900	-1.382692452
Brast06G043800	1.672901127
Brast07G028700	2.258471392
Brast02G201200	-2.062976275
Brast10G165700	-1.539128212
Brast08G009000	-2.321010378
Brast02G004800	-9.307505596
Brast01G040400	-5.470729816
Brast08G088000	5.20280884
Brast01G275600	-5.956752359
Brast08G241800	-3.914235554
Brast05G230800	-2.896458949
Brast02G297800	-4.085302802
Brast09G239200	-2.811868469
Brast04G029400	-2.13191565
Brast07G118300	2.737697844
Brast01G283300	-1.523722578
Brast09G159500	1.608154849
Brast06G189200	-1.725347454
Brast10G115300	-2.103014723
Brast03G265600	1.326382554
Brast01G323200	2.912573489
Brast03G004100	1.648725955
Brast10G172500	-2.77308264
Brast10G077200	1.724949611
Brast06G093000	3.617567389
Brast04G256600	2.055474058
Brast03G180100	2.88676919
Brast08G113500	-2.988280992
Brast09G033700	-1.700895031
Brast10G019000	-1.739578577
Brast03G129200	2.215312719
Brast09G020500	1.459773935
Brast04G297800	1.550720369
Brast08G149400	-1.935021872
Brast10G057100	-1.077894787
Brast07G198200	1.198015228
Brast01G242800	2.850328283
Brast10G115500	-2.857478364
Brast01G318900	2.136580616
Brast04G039900	-2.234739195
Brast06G199000	-2.17174639
Brast03G281900	1.338877092
Brast01G409800	-2.266504972
Brast06G070300	1.374509661
Brast08G056000	-1.335802401
Brast02G111900	-1.099452557
Brast02G025100	-1.244610424
Brast09G248300	2.286239335
Brast09G230800	-2.100153534
Brast07G089000	-1.449849645
Brast05G241800	1.030812452
Brast09G002200	-1.10934613
Brast03G125100	-2.184109511
Brast05G218200	-2.973966015
Brast04G220100	1.524125142
Brast06G000400	1.213585765
Brast08G217500	-1.293548904
Brast06G108400	-1.65422351
Brast01G165000	-1.238540743
Brast01G198200	1.162313553
Brast09G224200	5.421247892
Brast01G195600	1.048514582
Brast02G128000	1.473173297
Brast07G008900	-1.175766706
Brast07G230000	-1.160965921
Brast01G175100	-1.088645003
Brast02G195000	-1.261809034
Brast10G122100	2.022035771
Brast02G131500	-1.009481252
Brast02G270700	-2.241393821
Brast03G194400	1.342283783
Brast03G124400	-1.714831931
Brast04G122000	1.859897049
Brast04G123300	1.064404791
Brast07G005400	1.213687444
Brast02G058100	1.78692748
Brast03G251700	1.21168757
Brast01G041500	1.814241599
Brast03G164800	-1.012727055
Brast02G205400	-1.854769283
Brast07G153000	1.1055107
Brast04G291900	-1.927685199
Brast08G056900	1.422736746
Brast07G130700	-2.345813095
Brast02G277800	-3.741341867
Brast01G204500	1.815360864
Brast10G109600	2.042708798
Brast03G160500	-1.013693236
Brast10G130300	-1.414236941
Brast01G111700	1.436738019
Brast03G137700	-1.137154248
Brast01G408100	-1.528854391
Brast02G086200	1.381029202
Brast05G276500	-1.13358121
Brast02G239200	1.307158974
Brast08G146700	-1.543810842
Brast03G272000	1.468569178
Brast01G350100	1.820220304
Brast05G125600	1.078645892
Brast06G174300	-1.07955931
Brast10G139100	2.000908847
Brast09G248700	-1.28137316
Brast01G329000	1.013250177
Brast02G309100	1.25803139
Brast05G111200	-1.2580384
Brast03G123700	1.082937198
Brast04G101400	1.739467156
Brast01G041100	-1.014881934
Brast05G131300	1.228664973
Brast02G348900	-1.14839241
Brast06G173200	2.442796917
Brast05G299900	1.121556658
Brast10G099800	1.737803873
Brast07G111300	1.102119239
Brast03G056600	-1.015157045
Brast08G162600	1.476692829
Brast10G033600	1.474714423
Brast08G105700	-1.121185306
Brast03G095000	1.498108863
Brast01G304200	-1.379105835
Brast07G103300	-1.37136365
Brast03G179900	1.653149959
Brast09G177300	-1.300725937
Brast04G011400	-2.347945733
Brast03G034900	-1.030094612
Brast04G299000	1.643572346
Brast05G143500	1.170236048
Brast01G083400	1.609950066
Brast05G053800	1.002673908
Brast03G269900	1.057882121
Brast01G274300	1.656090293
Brast02G012100	-2.284879323
Brast04G191000	1.658295421
Brast02G261900	-1.137875821
Brast03G186900	2.150201743
Brast07G109000	1.102691731
Brast03G014800	-1.144086024
Brast03G144100	-1.250289069
Brast02G108600	1.164108649
Brast09G046900	1.527799103
Brast07G077600	2.222163013
Brast07G195900	-3.616168322
Brast09G236500	3.044027941
Brast02G393200	3.937400056
Brast04G180700	7.897528958
Brast02G298700	3.020274619
Brast05G178500	2.093774966
Brast07G018900	-2.069389669
Brast09G224100	3.626346395
Brast06G194100	-3.857882021
Brast02G347600	-3.074342822
Brast06G247200	1.912428911
Brast09G212300	4.201761902
Brast01G279500	-3.417070181
Brast03G165300	-3.061846513
Brast07G236100	2.002727671
Brast07G088300	-3.094985397
Brast07G137300	-3.214306291
Brast08G052400	1.688365313
Brast04G143400	2.621897635
Brast04G306800	-2.008906976
Brast08G106400	1.737401323
Brast09G221000	-1.402658309
Brast03G109200	1.639849445
Brast03G260400	1.48770495
Brast06G028900	-1.879241582
Brast05G227000	1.409149371
Brast02G040400	1.968421858
Brast07G084200	1.332946951
Brast01G365500	1.334885537
Brast01G172600	2.622311073
Brast04G117100	-1.374482075
Brast07G146100	1.695780257
Brast02G318500	1.399455085
Brast07G007200	-4.911773601
Brast01G135600	2.023629118
Brast09G108300	1.379143338
Brast02G149900	2.150868738
Brast09G153200	2.161703783
Brast05G008900	-1.481681414
Brast04G113400	1.569587616
Brast07G133400	-1.875088169
Brast06G196900	2.261934371
Brast04G126100	-1.664112353
Brast02G015800	2.027259975
Brast01G300300	1.294954332
Brast09G087600	2.296164297
Brast03G084700	-2.012497864
Brast02G261200	-4.041317866
Brast01G220500	-3.798908524
Brast09G187500	1.668344247
Brast04G184200	1.783399713
Brast09G223200	1.465823866
Brast05G225300	1.470583264
Brast04G024400	2.111247533
Brast06G012700	-4.760698797
Brast05G032800	-2.988361135
Brast08G107800	2.293683624
Brast06G182300	1.533140758
Brast01G081800	1.781918248
Brast02G333700	1.631672242
Brast01G064900	-1.659038336
Brast02G168100	-1.420826856
Brast08G109900	1.492833323
Brast01G209700	1.47099451
Brast09G195500	1.828539463
Brast03G190000	-1.805426155
Brast01G176300	1.759777064
Brast04G082200	2.283003251
Brast06G186300	-1.71075478
Brast08G210900	1.51233163
Brast02G383900	-1.923200933
Brast06G053600	-1.702401439
Brast03G301100	2.083143443
Brast09G102000	-1.339223321
Brast04G232200	-2.426292161
Brast02G219200	2.335145585
Brast10G029200	-1.731779457
Brast02G175600	1.259980777
Brast02G388200	-3.89938793
Brast02G074100	-1.272878246
Brast08G177700	3.05458962
Brast10G104400	-1.828702964
Brast08G106300	2.571654457
Brast06G187100	1.266089468
Brast01G403600	-1.363816501
Brast01G396100	-2.004114933
Brast05G054300	1.138979721
Brast03G205300	-1.592877219
Brast09G093300	1.439660102
Brast05G183200	2.449230573
Brast08G155300	1.120705709
Brast06G155600	2.145258701
Brast01G039700	2.151861171
Brast09G179600	2.204169194
Brast09G072100	1.583378837
Brast10G049900	1.508039478
Brast06G156100	1.550399273
Brast07G106900	-3.240106337
Brast09G129200	1.301607718
Brast04G091100	1.21104643
Brast09G208500	1.671132098
Brast10G094300	-1.306046901
Brast02G146500	1.353379784
Brast03G022700	1.17283655
Brast07G218800	-1.107153793
Brast09G223700	1.132351291
Brast01G209600	1.642944077
Brast10G133100	-1.194787156
Brast04G311900	1.419831823
Brast01G235100	-2.104079402
Brast08G238000	1.846622946
Brast07G142000	1.24096842
Brast01G234300	-1.13194555
Brast06G156000	2.133083827
Brast04G102000	1.382731117
Brast06G131000	1.661281636
Brast08G080800	-1.300446729
Brast04G325900	1.234551823
Brast03G039500	-1.110945184
Brast08G134800	-1.165337614
Brast01G035200	1.501526108
Brast08G016800	1.2564603
Brast05G183700	2.031564847
Brast10G003700	-1.303996299
Brast07G001800	1.541252703
Brast07G115200	1.012992809
Brast01G164100	-3.272003325
