nodeName	altName	nodeAttr[nodesPresent, ]
TRIDC6AG002480	NA	blue
TRIDC1AG054680	NA	turquoise
TRIDC3AG053130	NA	blue
TRIDC3BG069960	NA	blue
TRIDC3BG037100	NA	turquoise
TRIDC5AG036150	NA	turquoise
TRIDC1BG072750	NA	turquoise
TRIDC2AG026040	NA	brown
TRIDC4AG036960	NA	blue
TRIDC4BG004930	NA	turquoise
TRIDC5AG050240	NA	blue
TRIDC3BG061930	NA	brown
TRIDC3BG026110	NA	blue
TRIDC2BG019570	NA	blue
TRIDC6BG049140	NA	yellow
TRIDC4BG014400	NA	turquoise
TRIDC2AG045880	NA	red
TRIDC3AG004870	NA	turquoise
TRIDC4BG044200	NA	green
TRIDC2BG030950	NA	grey
TRIDC1BG006250	NA	turquoise
TRIDC6BG023310	NA	brown
TRIDC5BG066180	NA	turquoise
TRIDC2BG030440	NA	turquoise
TRIDC5BG073610	NA	blue
TRIDC3BG035130	NA	turquoise
TRIDC2BG010670	NA	turquoise
TRIDC2BG025040	NA	blue
TRIDC3AG059890	NA	blue
TRIDC3AG052400	NA	red
TRIDC5AG058570	NA	turquoise
TRIDC7BG057440	NA	turquoise
TRIDC1BG039570	NA	turquoise
TRIDC5AG041960	NA	brown
TRIDC2AG058770	NA	turquoise
TRIDC7AG028310	NA	red
TRIDC1AG036850	NA	yellow
TRIDC5AG008790	NA	green
TRIDC2AG029290	NA	turquoise
TRIDC7AG023650	NA	turquoise
TRIDC3BG023530	NA	green
TRIDC3AG039690	NA	yellow
TRIDC2BG025700	NA	turquoise
TRIDC5AG027560	NA	yellow
TRIDC7BG017380	NA	blue
TRIDC4BG001310	NA	blue
TRIDC5AG030930	NA	blue
TRIDC6AG039310	NA	blue
TRIDC2BG060080	NA	turquoise
TRIDC7AG042430	NA	turquoise
TRIDC2AG055270	NA	turquoise
TRIDC1BG052860	NA	turquoise
TRIDC3BG069730	NA	blue
TRIDC6BG026880	NA	blue
TRIDC3BG013970	NA	blue
TRIDC7AG040240	NA	blue
TRIDC7BG049100	NA	blue
TRIDC7AG043930	NA	red
TRIDC5BG079200	NA	turquoise
TRIDC4BG034730	NA	turquoise
TRIDC4BG031350	NA	blue
TRIDC2BG023140	NA	turquoise
TRIDC2BG047270	NA	turquoise
TRIDC3BG027100	NA	turquoise
TRIDC4AG052780	NA	blue
TRIDC7AG006570	NA	brown
TRIDC1AG025140	NA	yellow
TRIDC3BG071660	NA	turquoise
TRIDC3BG029630	NA	yellow
TRIDC3BG059060	NA	turquoise
TRIDC2AG044640	NA	turquoise
TRIDC7AG058890	NA	turquoise
TRIDC1BG072600	NA	turquoise
TRIDC5AG027580	NA	blue
TRIDC7AG073250	NA	turquoise
TRIDC2AG061150	NA	turquoise
TRIDC3BG064280	NA	blue
TRIDC7BG061860	NA	green
TRIDC5BG068720	NA	yellow
TRIDC6BG018910	NA	blue
TRIDC3BG030470	NA	blue
TRIDC5BG015360	NA	turquoise
TRIDC1AG043840	NA	pink
TRIDC1BG055840	NA	blue
TRIDC7BG030170	NA	turquoise
TRIDC7AG013100	NA	blue
TRIDC1AG046360	NA	blue
TRIDC2BG035000	NA	blue
TRIDC3AG049330	NA	turquoise
TRIDC4AG015800	NA	turquoise
TRIDC2AG021400	NA	turquoise
TRIDC7AG013260	NA	blue
TRIDC1BG050050	NA	blue
TRIDC1AG031120	NA	turquoise
TRIDC4AG056140	NA	turquoise
TRIDC3AG002100	NA	red
TRIDC2AG056770	NA	turquoise
TRIDC4BG022820	NA	blue
TRIDC3AG046450	NA	blue
TRIDC7BG030320	NA	blue
TRIDC4AG045990	NA	blue
TRIDC1AG037040	NA	turquoise
TRIDC3AG038230	NA	turquoise
TRIDC6AG013150	NA	turquoise
TRIDC7AG030850	NA	turquoise
TRIDC5AG018920	NA	blue
TRIDC5BG081960	NA	turquoise
TRIDC7AG044460	NA	blue
TRIDC3BG049170	NA	turquoise
TRIDC5BG082650	NA	yellow
TRIDC5AG033040	NA	turquoise
TRIDC5BG050430	NA	turquoise
TRIDC7BG000950	NA	turquoise
TRIDC5BG074390	NA	blue
TRIDC6BG052190	NA	red
TRIDC2AG059280	NA	turquoise
TRIDC3BG051150	NA	green
TRIDC3BG067400	NA	red
TRIDC7AG019350	NA	turquoise
TRIDC7AG025360	NA	turquoise
TRIDC5BG027790	NA	turquoise
TRIDC5BG064300	NA	blue
TRIDC7BG018100	NA	blue
TRIDC2BG025440	NA	turquoise
TRIDC1AG035480	NA	yellow
TRIDC7AG055380	NA	blue
TRIDC2BG036760	NA	yellow
TRIDC1BG064850	NA	blue
TRIDC4BG059330	NA	black
TRIDC1BG033740	NA	blue
TRIDC1AG055590	NA	turquoise
TRIDC4AG021440	NA	blue
TRIDC7AG024590	NA	brown
TRIDC4BG012940	NA	blue
TRIDC4BG049220	NA	green
TRIDC3AG071800	NA	green
TRIDC4BG030920	NA	yellow
TRIDC4BG057940	NA	turquoise
TRIDC3BG078040	NA	turquoise
TRIDC5AG015520	NA	blue
TRIDC4AG020980	NA	blue
TRIDC6AG034190	NA	blue
TRIDC2BG069770	NA	blue
TRIDC1BG031230	NA	turquoise
TRIDC2BG066740	NA	turquoise
TRIDC2AG041170	NA	blue
TRIDC2AG044460	NA	turquoise
TRIDC3AG041070	NA	turquoise
TRIDC7BG040720	NA	blue
TRIDC7AG039410	NA	turquoise
TRIDC3BG084300	NA	blue
TRIDC1AG043380	NA	turquoise
TRIDC3BG045310	NA	green
TRIDC6AG015340	NA	brown
TRIDC2AG018530	NA	turquoise
TRIDC1BG001820	NA	turquoise
TRIDC1BG056220	NA	blue
TRIDC5AG067830	NA	turquoise
TRIDC3BG028140	NA	turquoise
TRIDC2AG025780	NA	turquoise
TRIDC1AG040260	NA	brown
TRIDC7AG060900	NA	turquoise
TRIDC5BG083350	NA	turquoise
TRIDC7BG014060	NA	brown
TRIDC4BG038640	NA	blue
TRIDC6AG021410	NA	turquoise
TRIDC3BG050260	NA	brown
TRIDC4AG005860	NA	blue
TRIDC6BG052870	NA	black
TRIDC3AG024640	NA	turquoise
TRIDC7AG035720	NA	turquoise
TRIDC7AG000260	NA	blue
TRIDC1AG024120	NA	blue
TRIDC5AG056550	NA	brown
TRIDC4AG034120	NA	yellow
TRIDC6BG049880	NA	green
TRIDC3BG069110	NA	turquoise
TRIDC2AG053930	NA	turquoise
TRIDC3BG050240	NA	pink
TRIDC5BG051590	NA	blue
TRIDC7BG061540	NA	turquoise
TRIDC2AG078330	NA	turquoise
TRIDC2BG034720	NA	blue
TRIDC3BG000840	NA	turquoise
TRIDC2BG024830	NA	turquoise
TRIDC2BG075840	NA	yellow
TRIDC1AG039080	NA	blue
TRIDC1AG044190	NA	turquoise
TRIDC4AG015140	NA	blue
TRIDC6BG015240	NA	turquoise
TRIDC2BG084570	NA	blue
TRIDC7BG018950	NA	blue
TRIDC7AG016000	NA	blue
TRIDC3BG013280	NA	blue
TRIDC2AG040520	NA	blue
TRIDC4BG053830	NA	turquoise
TRIDC2BG037800	NA	red
TRIDC3BG044780	NA	turquoise
TRIDC2AG066040	NA	blue
TRIDC5AG044540	NA	blue
TRIDC2AG070100	NA	turquoise
TRIDC5BG008710	NA	turquoise
TRIDC5AG054560	NA	turquoise
TRIDC7AG002580	NA	turquoise
TRIDC4BG043620	NA	blue
TRIDC3BG040190	NA	blue
TRIDC6BG024410	NA	turquoise
TRIDC4BG004070	NA	green
TRIDC1AG024080	NA	turquoise
TRIDC3AG025340	NA	blue
TRIDC7BG027480	NA	turquoise
TRIDC3AG055090	NA	turquoise
TRIDC3BG046820	NA	blue
TRIDC2BG028830	NA	turquoise
TRIDC4BG011370	NA	blue
TRIDC7AG072720	NA	turquoise
TRIDC7AG045370	NA	blue
TRIDC5AG046910	NA	turquoise
TRIDC1BG070310	NA	turquoise
TRIDC6AG059440	NA	turquoise
TRIDC2AG040250	NA	blue
TRIDC3BG037970	NA	turquoise
TRIDC4BG012240	NA	blue
TRIDC2AG024220	NA	blue
TRIDC6AG020200	NA	turquoise
TRIDC3BG043790	NA	blue
TRIDC1AG037690	NA	blue
TRIDC2AG047010	NA	turquoise
TRIDC5AG002040	NA	blue
TRIDC2AG056610	NA	brown
TRIDC1AG029290	NA	yellow
TRIDC7AG013780	NA	turquoise
TRIDC5AG032230	NA	red
TRIDC5AG051910	NA	turquoise
TRIDC1AG036320	NA	turquoise
TRIDC2AG026170	NA	blue
TRIDC5BG029560	NA	blue
TRIDC3AG044820	NA	blue
TRIDC7BG030620	NA	turquoise
TRIDC6AG009480	NA	red
TRIDC7AG006080	NA	turquoise
TRIDC2BG052660	NA	blue
TRIDC2BG036570	NA	turquoise
TRIDC5AG025740	NA	turquoise
TRIDC6AG041250	NA	turquoise
TRIDC4BG044160	NA	turquoise
TRIDC5BG056670	NA	turquoise
TRIDC5BG029320	NA	turquoise
TRIDC6BG027500	NA	blue
TRIDC4AG039310	NA	green
TRIDC7BG057700	NA	blue
TRIDC4AG056930	NA	brown
TRIDC6AG024020	NA	turquoise
TRIDC2BG066240	NA	blue
TRIDC6BG021410	NA	blue
TRIDC5AG039530	NA	turquoise
TRIDC4BG040390	NA	blue
TRIDC5BG057950	NA	brown
TRIDC5BG003390	NA	blue
TRIDC4BG029370	NA	turquoise
TRIDC2BG055760	NA	brown
TRIDC6BG033990	NA	turquoise
TRIDC3BG026920	NA	turquoise
TRIDC2BG031780	NA	turquoise
TRIDC5AG070470	NA	turquoise
TRIDC2BG069500	NA	brown
TRIDC4AG053170	NA	blue
TRIDC1BG022210	NA	turquoise
TRIDC4BG041790	NA	turquoise
TRIDC1BG002800	NA	blue
TRIDC5BG051920	NA	blue
TRIDC5AG056940	NA	blue
TRIDC7AG077910	NA	blue
TRIDC2BG017380	NA	blue
TRIDC3BG021150	NA	brown
TRIDC1AG028060	NA	yellow
TRIDC7AG028000	NA	turquoise
TRIDC1BG037170	NA	turquoise
TRIDC2BG037420	NA	yellow
TRIDC2BG024760	NA	turquoise
TRIDC7AG017010	NA	turquoise
TRIDC4BG035970	NA	blue
TRIDC7AG064620	NA	blue
TRIDC3AG056000	NA	turquoise
TRIDC4AG041230	NA	turquoise
TRIDC2BG029030	NA	turquoise
TRIDC7BG020200	NA	turquoise
TRIDC3BG047500	NA	turquoise
TRIDC7AG075690	NA	turquoise
TRIDC3BG016700	NA	turquoise
TRIDC1AG006870	NA	brown
TRIDC5BG028630	NA	turquoise
TRIDC1AG018350	NA	turquoise
TRIDC3AG015790	NA	blue
TRIDC5BG012710	NA	turquoise
TRIDC4AG051010	NA	turquoise
TRIDC7AG052350	NA	turquoise
TRIDC7BG020530	NA	turquoise
TRIDC3BG053030	NA	turquoise
TRIDC4AG060930	NA	blue
TRIDC2BG001080	NA	blue
TRIDC3BG051820	NA	turquoise
TRIDC2BG040920	NA	blue
TRIDC4BG040510	NA	blue
TRIDC7AG062490	NA	red
TRIDC2BG056550	NA	blue
TRIDC6BG066770	NA	turquoise
TRIDC5AG042170	NA	brown
TRIDC2BG033870	NA	turquoise
TRIDC3AG001250	NA	turquoise
TRIDC3BG022520	NA	turquoise
TRIDC7BG028320	NA	yellow
TRIDC3AG033970	NA	magenta
TRIDC2BG040280	NA	blue
TRIDC7AG072300	NA	turquoise
TRIDC2BG068100	NA	magenta
TRIDC3AG028450	NA	blue
TRIDC1AG031000	NA	blue
TRIDC6BG033560	NA	blue
TRIDC3BG033130	NA	turquoise
TRIDC7BG015060	NA	green
TRIDC4BG062780	NA	grey
TRIDC6AG027330	NA	turquoise
TRIDC7BG023730	NA	turquoise
TRIDC6AG053740	NA	blue
TRIDC1BG053210	NA	blue
TRIDC2AG012600	NA	turquoise
TRIDC1AG029770	NA	green
TRIDC5AG044550	NA	blue
TRIDC1BG043500	NA	turquoise
TRIDC7AG021020	NA	turquoise
TRIDC3AG025380	NA	turquoise
TRIDC3AG052730	NA	turquoise
TRIDC4AG049630	NA	turquoise
TRIDC6BG026080	NA	blue
TRIDC6BG023980	NA	blue
TRIDC3AG041340	NA	turquoise
TRIDC5BG006640	NA	turquoise
TRIDC1BG045580	NA	blue
TRIDC3AG043490	NA	turquoise
TRIDC2BG014130	NA	blue
TRIDC5AG058850	NA	blue
TRIDC7BG061410	NA	turquoise
TRIDC7AG044780	NA	blue
TRIDC4AG013310	NA	blue
TRIDC4BG061780	NA	blue
TRIDC6AG025470	NA	yellow
TRIDC3AG044010	NA	yellow
TRIDC2BG022740	NA	blue
TRIDC1AG000560	NA	blue
TRIDC4AG058110	NA	turquoise
TRIDC1AG060350	NA	purple
TRIDC5AG064370	NA	green
TRIDC4AG047700	NA	blue
TRIDC5AG000630	NA	blue
TRIDC2BG014950	NA	brown
TRIDC4BG038160	NA	turquoise
TRIDC2BG045960	NA	turquoise
TRIDC7BG026650	NA	yellow
TRIDC5BG070510	NA	turquoise
TRIDC3AG015100	NA	turquoise
TRIDC5AG064260	NA	brown
TRIDC1BG060210	NA	turquoise
TRIDC2BG071390	NA	turquoise
TRIDC1BG017660	NA	black
TRIDC3BG044270	NA	blue
TRIDC2AG046210	NA	brown
TRIDC1AG036210	NA	yellow
TRIDC7AG074350	NA	brown
TRIDC5BG056060	NA	green
TRIDC6BG040950	NA	blue
TRIDC3AG041110	NA	turquoise
TRIDC2AG049280	NA	turquoise
TRIDC7BG009970	NA	blue
TRIDC2AG026570	NA	brown
TRIDC6BG019730	NA	turquoise
TRIDC1AG062610	NA	turquoise
TRIDC3AG030100	NA	blue
TRIDC1AG017990	NA	turquoise
TRIDC7BG026320	NA	blue
TRIDC2BG054490	NA	turquoise
TRIDC3BG049820	NA	turquoise
TRIDC3AG028410	NA	blue
TRIDC5AG023180	NA	turquoise
TRIDC1AG034790	NA	pink
TRIDC7AG061960	NA	blue
TRIDC2BG047970	NA	turquoise
TRIDC2AG050580	NA	turquoise
TRIDC1BG033760	NA	yellow
TRIDC5BG067670	NA	red
TRIDC7AG001480	NA	turquoise
TRIDC4AG041360	NA	turquoise
TRIDC4BG022860	NA	blue
TRIDC3AG006940	NA	blue
TRIDC2AG003590	NA	turquoise
TRIDC4BG010500	NA	turquoise
TRIDC4AG053270	NA	blue
TRIDC5BG000170	NA	blue
TRIDC2BG053080	NA	turquoise
TRIDC2AG072920	NA	turquoise
TRIDC2BG042900	NA	turquoise
TRIDC5AG041830	NA	blue
TRIDC5AG005640	NA	turquoise
TRIDC7BG062620	NA	blue
TRIDC1AG039810	NA	blue
TRIDC1AG024420	NA	blue
TRIDC3BG006610	NA	blue
TRIDC5BG033960	NA	blue
TRIDC3BG060260	NA	green
TRIDC1BG042780	NA	turquoise
TRIDC5BG075100	NA	blue
TRIDC4AG011930	NA	yellow
TRIDC5BG081300	NA	turquoise
TRIDC3BG063610	NA	blue
TRIDC1BG051690	NA	blue
TRIDC4AG021350	NA	yellow
TRIDC4AG058640	NA	turquoise
TRIDC2BG021380	NA	blue
TRIDC1BG009770	NA	turquoise
TRIDC7AG066780	NA	turquoise
TRIDC4BG035410	NA	brown
TRIDC3BG086560	NA	pink
TRIDC3BG065050	NA	blue
TRIDC6AG041020	NA	blue
TRIDC3BG042620	NA	green
TRIDC6BG061120	NA	turquoise
TRIDC2AG077290	NA	turquoise
TRIDC2AG017800	NA	brown
TRIDC1AG024930	NA	red
TRIDC6BG032230	NA	turquoise
TRIDC7BG005460	NA	blue
TRIDC4AG006690	NA	black
TRIDC5BG029850	NA	blue
TRIDC7AG065370	NA	blue
TRIDC1AG043950	NA	turquoise
TRIDC2AG016970	NA	blue
TRIDC1AG034260	NA	blue
TRIDC1AG026920	NA	turquoise
TRIDC1BG013720	NA	blue
TRIDC4AG019430	NA	turquoise
TRIDC7BG027200	NA	turquoise
TRIDC7AG026100	NA	blue
TRIDC1BG041350	NA	turquoise
TRIDC6AG053940	NA	blue
TRIDC3BG070020	NA	turquoise
TRIDC6AG055930	NA	yellow
TRIDC3BG073040	NA	blue
TRIDC2AG051760	NA	blue
TRIDC2AG026100	NA	brown
TRIDC2AG049740	NA	blue
TRIDC2AG024850	NA	turquoise
TRIDC1BG028980	NA	blue
TRIDC5AG030270	NA	turquoise
TRIDC3AG013360	NA	turquoise
TRIDC4BG051010	NA	blue
TRIDC3AG056370	NA	turquoise
TRIDC2BG046840	NA	turquoise
TRIDC1BG021020	NA	blue
TRIDC5BG007090	NA	turquoise
TRIDC6AG015710	NA	brown
TRIDC2BG000430	NA	blue
TRIDC5BG019070	NA	turquoise
TRIDC1AG040680	NA	green
TRIDC7BG021520	NA	blue
TRIDC2AG065130	NA	blue
TRIDC5AG036510	NA	blue
TRIDC7BG016820	NA	blue
TRIDC3AG032300	NA	yellow
TRIDC5AG023150	NA	brown
TRIDC1AG021760	NA	blue
TRIDC7BG041500	NA	red
TRIDC5BG056650	NA	blue
TRIDC1BG003380	NA	blue
TRIDC3BG017180	NA	turquoise
TRIDC4BG033740	NA	green
TRIDC5AG036210	NA	blue
TRIDC1BG047660	NA	blue
TRIDC5AG026600	NA	brown
TRIDC3BG055450	NA	turquoise
TRIDC7AG042540	NA	turquoise
TRIDC5BG058190	NA	blue
TRIDC7AG029690	NA	turquoise
TRIDC5BG034360	NA	turquoise
TRIDC6AG041220	NA	blue
TRIDC1AG026840	NA	turquoise
TRIDC5BG046410	NA	turquoise
TRIDC1AG008580	NA	blue
TRIDC3AG011780	NA	turquoise
TRIDC5BG020460	NA	blue
TRIDC5AG045150	NA	turquoise
TRIDC5BG028050	NA	turquoise
TRIDC4BG012980	NA	yellow
TRIDC2BG031360	NA	turquoise
TRIDC5AG031760	NA	blue
TRIDC2AG041950	NA	blue
TRIDC6BG047540	NA	turquoise
TRIDC3AG022310	NA	blue
TRIDC7AG042730	NA	blue
TRIDC2BG073650	NA	green
TRIDC3BG069360	NA	yellow
TRIDC4AG054440	NA	blue
TRIDC3BG061970	NA	blue
TRIDC3BG056240	NA	turquoise
TRIDC3AG043870	NA	yellow
TRIDC4BG018500	NA	blue
TRIDC1AG053710	NA	blue
TRIDC4BG031740	NA	yellow
TRIDC7AG051030	NA	grey
TRIDC2BG025560	NA	blue
TRIDC2AG005000	NA	blue
TRIDC7BG007730	NA	turquoise
TRIDC2AG070140	NA	blue
TRIDC2AG062980	NA	green
TRIDC1AG031180	NA	blue
TRIDC7AG005340	NA	turquoise
TRIDC4BG060800	NA	blue
TRIDC3BG051250	NA	turquoise
TRIDC3BG022570	NA	turquoise
TRIDC6AG027120	NA	blue
TRIDC5AG017680	NA	blue
TRIDC4BG039550	NA	brown
TRIDC5BG050460	NA	red
TRIDC1AG019370	NA	blue
TRIDC2BG052400	NA	turquoise
TRIDC3AG017660	NA	turquoise
TRIDC4BG048590	NA	turquoise
TRIDC5BG058460	NA	blue
TRIDC5AG059000	NA	blue
TRIDC6AG035140	NA	turquoise
TRIDC3AG056420	NA	blue
TRIDC6AG059720	NA	turquoise
TRIDC2AG038890	NA	turquoise
TRIDC6BG048850	NA	turquoise
TRIDC7BG020990	NA	blue
TRIDC2BG055430	NA	turquoise
TRIDC1AG021840	NA	blue
TRIDC4AG004950	NA	green
TRIDC1AG001140	NA	turquoise
TRIDC2BG023280	NA	turquoise
TRIDC2AG020450	NA	blue
TRIDC6BG044450	NA	green
TRIDC1AG042170	NA	red
TRIDC4AG042960	NA	blue
TRIDC7BG001340	NA	blue
TRIDC3AG053500	NA	turquoise
TRIDC2BG055840	NA	blue
TRIDC7AG027260	NA	blue
TRIDC3AG040580	NA	yellow
TRIDC2AG037600	NA	turquoise
TRIDC5BG015470	NA	blue
TRIDC4BG011590	NA	turquoise
TRIDC3AG005290	NA	blue
TRIDC7BG044950	NA	turquoise
TRIDC4AG035330	NA	yellow
TRIDC4AG050660	NA	blue
TRIDC5AG043650	NA	blue
TRIDC2AG059270	NA	turquoise
TRIDC6BG054210	NA	grey
TRIDC1BG056260	NA	turquoise
TRIDC2AG034950	NA	blue
TRIDC7BG055290	NA	turquoise
TRIDC5AG047480	NA	blue
TRIDC5BG001570	NA	green
TRIDC5BG020890	NA	blue
TRIDC3AG031100	NA	blue
TRIDC1AG035450	NA	red
TRIDC6BG009350	NA	blue
TRIDC7BG022960	NA	green
TRIDC5BG054250	NA	turquoise
TRIDC1AG015240	NA	blue
TRIDC3BG011760	NA	blue
TRIDC2AG015620	NA	yellow
TRIDC6BG046200	NA	blue
TRIDC5AG071000	NA	black
TRIDC5BG025020	NA	turquoise
TRIDC1BG004350	NA	turquoise
TRIDC2BG044790	NA	turquoise
TRIDC6AG015690	NA	brown
TRIDC3BG037680	NA	blue
TRIDC4BG038070	NA	yellow
TRIDC4BG057170	NA	turquoise
TRIDC1AG063630	NA	blue
TRIDC3BG001510	NA	turquoise
TRIDC5BG071830	NA	blue
TRIDC7AG055990	NA	blue
TRIDC6AG035040	NA	turquoise
TRIDC4AG022070	NA	black
TRIDC3BG035720	NA	blue
TRIDC4AG010970	NA	yellow
TRIDC4AG036440	NA	turquoise
TRIDC7BG043030	NA	blue
TRIDC3AG062540	NA	turquoise
TRIDC3BG053400	NA	blue
TRIDC3BG072510	NA	magenta
TRIDC5BG014380	NA	turquoise
TRIDC2BG042810	NA	blue
TRIDC4AG016310	NA	green
TRIDC1BG057050	NA	blue
TRIDC6BG020990	NA	green
TRIDC1BG066660	NA	brown
TRIDC5AG038450	NA	turquoise
TRIDC3AG022160	NA	turquoise
TRIDC1BG012760	NA	blue
TRIDC7BG034390	NA	turquoise
TRIDC1BG001120	NA	turquoise
TRIDC7AG024510	NA	turquoise
TRIDC4AG014890	NA	blue
TRIDC6BG045130	NA	turquoise
TRIDC2BG039020	NA	blue
TRIDC6AG015910	NA	green
TRIDC4AG000190	NA	yellow
TRIDC7AG037770	NA	blue
TRIDC7BG064420	NA	blue
TRIDC2AG056640	NA	turquoise
TRIDC3BG046080	NA	blue
TRIDC5AG005830	NA	turquoise
TRIDC6BG060310	NA	turquoise
TRIDC3BG013530	NA	blue
TRIDC2BG026400	NA	blue
TRIDC2AG001130	NA	green
TRIDC1AG026730	NA	turquoise
TRIDC7AG074470	NA	blue
TRIDC6AG029540	NA	blue
TRIDC1BG057320	NA	yellow
TRIDC7AG030720	NA	blue
TRIDC4BG022110	NA	turquoise
TRIDC6AG019960	NA	blue
TRIDC1AG024140	NA	blue
TRIDC3AG010720	NA	blue
TRIDC4BG028240	NA	turquoise
TRIDC2BG011730	NA	turquoise
TRIDC3BG086430	NA	purple
TRIDC3BG036790	NA	turquoise
TRIDC5AG025810	NA	turquoise
TRIDC2AG033780	NA	turquoise
TRIDC3AG043060	NA	yellow
TRIDC6AG041820	NA	blue
TRIDC3BG054090	NA	turquoise
TRIDC4AG046240	NA	yellow
TRIDC6BG019810	NA	turquoise
TRIDC7AG011410	NA	turquoise
TRIDC1AG023460	NA	blue
TRIDC7AG055980	NA	blue
TRIDC3BG064810	NA	blue
TRIDC1AG035150	NA	brown
TRIDC4BG004820	NA	brown
TRIDC3AG014600	NA	turquoise
TRIDC1AG031080	NA	blue
TRIDC3BG031240	NA	turquoise
TRIDC1AG007550	NA	turquoise
TRIDC2BG042000	NA	blue
TRIDC2AG011460	NA	green
TRIDC2BG033930	NA	blue
TRIDC3BG061870	NA	turquoise
TRIDC7BG034870	NA	turquoise
TRIDC3BG012700	NA	turquoise
TRIDC6BG019440	NA	blue
TRIDC5AG055060	NA	blue
TRIDC3AG019870	NA	turquoise
TRIDC1AG041090	NA	turquoise
TRIDC7AG044670	NA	blue
TRIDC1BG031300	NA	turquoise
TRIDC3AG075830	NA	blue
TRIDC4BG053600	NA	turquoise
TRIDC4BG029410	NA	blue
TRIDC7BG000320	NA	blue
TRIDC3BG049600	NA	pink
TRIDC2AG043200	NA	blue
TRIDC3AG065900	NA	green
TRIDC2AG063490	NA	yellow
TRIDC6BG041510	NA	turquoise
TRIDC3BG021750	NA	blue
TRIDC3AG040420	NA	turquoise
TRIDC7AG004200	NA	brown
TRIDC6BG026490	NA	blue
TRIDC2BG052580	NA	blue
TRIDC5AG038080	NA	yellow
TRIDC4AG008070	NA	green
TRIDC4BG006920	NA	turquoise
TRIDC6BG050260	NA	turquoise
TRIDC2AG038930	NA	turquoise
TRIDC3AG047880	NA	black
TRIDC2AG053780	NA	turquoise
TRIDC2BG031560	NA	blue
TRIDC4BG026560	NA	turquoise
TRIDC6BG031050	NA	pink
TRIDC3AG035380	NA	yellow
TRIDC1AG010330	NA	brown
TRIDC2AG001610	NA	blue
TRIDC4BG061770	NA	blue
TRIDC2BG029300	NA	turquoise
TRIDC4AG014010	NA	brown
TRIDC4BG001730	NA	blue
TRIDC3BG062800	NA	brown
TRIDC4BG049680	NA	blue
TRIDC4BG032550	NA	blue
TRIDC4BG008810	NA	turquoise
TRIDC7AG032410	NA	brown
TRIDC5AG014120	NA	yellow
TRIDC1BG017120	NA	blue
TRIDC5AG070980	NA	green
TRIDC5AG018930	NA	blue
TRIDC3BG083850	NA	turquoise
TRIDC4BG005140	NA	turquoise
TRIDC3AG003910	NA	turquoise
TRIDC2BG017160	NA	pink
TRIDC3AG036320	NA	turquoise
TRIDC5AG045400	NA	blue
TRIDC1BG039670	NA	turquoise
TRIDC4AG008590	NA	turquoise
TRIDC7BG054770	NA	blue
TRIDC7BG020490	NA	brown
TRIDC5AG066950	NA	blue
TRIDC2AG007700	NA	blue
TRIDC5AG028520	NA	turquoise
TRIDC5AG003020	NA	blue
TRIDC5AG020300	NA	yellow
TRIDC4AG042770	NA	blue
TRIDC3AG039730	NA	black
TRIDC2BG026960	NA	brown
TRIDC4AG041850	NA	turquoise
TRIDC6BG018600	NA	blue
TRIDC1BG013430	NA	turquoise
TRIDC4BG031500	NA	blue
TRIDC4AG047300	NA	brown
TRIDC5BG017000	NA	blue
TRIDC5AG006670	NA	blue
TRIDC7AG077480	NA	turquoise
TRIDC6BG019870	NA	turquoise
TRIDC1AG012760	NA	turquoise
TRIDC3AG036450	NA	blue
TRIDC3BG055190	NA	blue
TRIDC2BG082820	NA	blue
TRIDC1AG034370	NA	blue
TRIDC3AG030960	NA	blue
TRIDC3AG027950	NA	brown
TRIDC4BG008290	NA	turquoise
TRIDC2BG023450	NA	yellow
TRIDC3BG056020	NA	turquoise
TRIDC7AG008530	NA	blue
TRIDC7BG023940	NA	yellow
TRIDC5BG026630	NA	brown
TRIDC6BG001490	NA	blue
TRIDC3BG076700	NA	blue
TRIDC1AG011790	NA	blue
TRIDC1BG037660	NA	blue
TRIDC7BG043730	NA	turquoise
TRIDC7AG033940	NA	blue
TRIDC5BG004410	NA	turquoise
TRIDC1AG035670	NA	blue
TRIDC2AG057550	NA	turquoise
TRIDC6BG004960	NA	blue
TRIDC4AG001370	NA	turquoise
TRIDC5BG047980	NA	blue
TRIDC2AG076740	NA	turquoise
TRIDC7BG030250	NA	blue
TRIDC6AG045310	NA	turquoise
TRIDC7AG028760	NA	turquoise
TRIDC4BG038940	NA	blue
TRIDC3AG018340	NA	blue
TRIDC3AG046940	NA	turquoise
TRIDC1BG003330	NA	blue
TRIDC1BG020780	NA	blue
TRIDC3AG019090	NA	blue
TRIDC1BG025030	NA	blue
TRIDC3BG051140	NA	blue
TRIDC5BG006710	NA	turquoise
TRIDC4BG052410	NA	brown
TRIDC7AG002890	NA	turquoise
TRIDC5BG038370	NA	brown
TRIDC6AG014590	NA	turquoise
TRIDC5BG034470	NA	blue
TRIDC3AG065730	NA	turquoise
TRIDC5BG040820	NA	turquoise
TRIDC1AG024380	NA	blue
TRIDC4AG037960	NA	turquoise
TRIDC6AG030180	NA	turquoise
TRIDC7BG014900	NA	blue
TRIDC5BG048660	NA	blue
TRIDC4BG045280	NA	blue
TRIDC7AG059480	NA	red
TRIDC7AG051470	NA	turquoise
TRIDC1AG007190	NA	blue
TRIDC4BG037290	NA	turquoise
TRIDC5AG061580	NA	blue
