"MM.blue"	"MM.pink"	"MM.purple"	"MM.black"	"MM.brown"	"MM.magenta"	"MM.green"	"MM.red"	"MM.turquoise"	"MM.yellow"	"MM.grey"
"TRIDC3BG050260"	0.0500738506939541	0.132748485656526	0.0325239527969676	0.518044939121123	0.836651100194579	0.664366798537995	-0.265557410384778	-0.249892133205835	-0.48137320579511	-0.562660574038256	-0.646901671027634
"TRIDC4AG005860"	0.718968263562408	0.27590671797133	0.428362496428148	-0.62200119781846	-0.241797489534935	-0.415648466956033	-0.258327350638146	-0.175186981450178	-0.343927464618602	0.222807018830111	0.66401296572054
"TRIDC1AG013380"	-0.610909355016097	-0.450714784995289	-0.365475317890341	0.381178140236151	-0.20276025361544	0.204143625456586	0.295781987860185	0.265842683998188	0.637372526818942	0.336890082267853	-0.1061769415296
"TRIDC6BG052870"	-0.655867805289406	-0.4187553262656	-0.389423072963066	0.889379770146225	0.519674641422674	0.62125173887412	0.139055511175795	0.325588466759498	0.294310585712592	-0.101715570081042	-0.725192007189552
"TRIDC5AG008170"	0.46306525395998	0.257537564369972	0.351524482958022	-0.493610343884068	-0.205629471378245	-0.238129215875002	-0.0825680571672763	0.00740171512780792	-0.251427915605397	-0.00402324000606738	0.422044533376317
"TRIDC3AG024640"	-0.632644002489954	-0.539520901693668	-0.495473284559964	0.163054076418406	-0.600512269529758	-0.236690854370646	0.472421629439891	0.478857106133291	0.90647135594426	0.770374623501292	0.199831960510134
"TRIDC7AG035720"	-0.598373633902615	-0.508435994720553	-0.430381734613377	0.0914190022060879	-0.66835995534011	-0.280350539125045	0.643552216223115	0.441861056628287	0.917505186947547	0.760848114623968	0.313606964001789
"TRIDC2BG033020"	-0.0639713797768072	-0.0842817845615617	-0.158365908338006	-0.185148707926243	-0.598124416094936	-0.435391664728404	0.29728018833247	0.480605673625888	0.549686874522469	0.833822498506081	0.639742543619493
"TRIDC3AG032600"	-0.208870718629176	-0.186061436147407	-0.166885836271651	-0.170505510887899	-0.553686238208908	-0.344976915610504	0.692310920432366	0.485075697585968	0.528800138104944	0.510550209941148	0.453454643055007
"TRIDC7AG000260"	0.832652798201678	0.758776764872642	0.443727890430429	-0.585462640413366	0.0434695728114202	-0.219280935603719	-0.334408923085932	-0.445099742092725	-0.645055773033327	-0.124736334673502	0.475213068709311
"TRIDC1AG024120"	0.768584877007922	0.4824299402205	0.243155503155781	-0.491257315295565	0.0189878681295517	-0.211797606694948	-0.219471612973502	-0.326414090648387	-0.514209732219542	0.0781123977008857	0.489046227317392
"TRIDC5AG056550"	0.465555188563612	0.352565335115439	0.302796839870841	0.237208254135719	0.869709048794679	0.480971009101984	-0.459082402222778	-0.474763621774372	-0.814930673863738	-0.659673097942892	-0.444149054308211
"TRIDC4AG034120"	-0.348991026390214	-0.477144556236075	-0.352188036195739	-0.0284731551489616	-0.656537682226913	-0.379949803572964	0.271926523549389	0.489576318045145	0.750476345055633	0.833487006985107	0.38531045444294
"TRIDC6AG002230"	-0.375568626662426	-0.132180473661268	-0.426486025111231	0.292117430745307	-0.152218917997008	-0.0969599253286304	0.29968967691639	0.719000582832474	0.485325312678053	0.426324940961691	0.0358114105327329
"TRIDC6BG049880"	-0.345294661773125	-0.265756928509294	-0.224094304872869	0.0629804375339929	-0.282860845094384	-0.0901204288953987	0.832685530083696	0.241221497101536	0.445307162910702	0.270559464751547	0.116665348123889
"TRIDC3BG069110"	-0.341452949822645	-0.345955550797555	-0.233127096844007	-0.0631464517742588	-0.641403850879874	-0.238583542680548	0.423838824650622	0.310388858763014	0.728650822251359	0.780546053949704	0.451310328178022
"TRIDC2AG053930"	-0.527441997158583	-0.454861404974167	-0.363490320432403	0.096085095456572	-0.655130675203877	-0.288414933470239	0.545292729343389	0.743780759207077	0.901930484615888	0.828870523968533	0.382931927898137
"TRIDC3BG050240"	0.575475739671488	0.933384673371951	0.458726718941782	-0.331600765890708	0.22703192437848	-0.0496108962326965	-0.32964243296558	-0.372704298251517	-0.620436487859917	-0.370630696154824	0.189106651437068
"TRIDC5BG051590"	-0.838917838310634	-0.566348595829801	-0.507349763525352	0.738254570892811	0.139473553442859	0.283095851134108	0.294987892788696	0.54516855882986	0.608411980116768	0.0889780021036905	-0.544435499156102
"TRIDC7BG061540"	-0.24054348338793	-0.230819121639654	-0.237982878481445	0.0391317072801294	-0.421735383512569	-0.247207746723998	0.0653132546652291	0.318572611393304	0.523960296188405	0.623766988594999	0.291969632363435
"TRIDC2AG078330"	-0.339780352668934	-0.409310076491393	-0.324548129234407	-0.13827496724761	-0.744115016655225	-0.421552732943563	0.426638580890388	0.327591364017382	0.76601854252034	0.806860188458835	0.457469186508222
"TRIDC2BG034720"	0.871557685571247	0.504545368329071	0.475355129154679	-0.552299179753503	0.0657671049786267	-0.20637646379782	-0.346106479871061	-0.431663251807628	-0.651260559881909	-0.0773791587815178	0.446799284848573
"TRIDC3BG000840"	-0.504102499952133	-0.314299709494966	-0.245245225517384	0.029263673638486	-0.670172597968046	-0.341682514887095	0.603200480316795	0.549700443523769	0.860598287790719	0.784360715754531	0.422259664499476
"TRIDC2BG024830"	0.811104417498957	0.532705181352187	0.477573737991872	-0.265879377153224	0.54725865043715	0.17970443308418	-0.516410423219969	-0.590453379350404	-0.940830343958669	-0.554536714098879	-0.0435789503455519
"TRIDC5BG062080"	-0.453019222632989	-0.32862142427293	-0.319936205866883	0.36742517317798	-0.122388633335075	-0.186855042141512	0.31539864108126	0.399495104409208	0.540486058983195	0.384503289879339	0.00550363451450681
"TRIDC2BG042680"	0.665165340420744	0.198573799648647	0.254541183968649	-0.312368635114649	0.0625378654861398	-0.181250467328468	-0.202679455054483	-0.217816042451825	-0.414134748363806	0.170183670431842	0.35426769356416
"TRIDC2BG075840"	0.0192569992538352	-0.227902429121865	-0.249214299823264	-0.247790520423521	-0.643959045110302	-0.454016993186648	0.392075764290156	0.29862983773911	0.531967394849984	0.914415910753256	0.674673516047455
"TRIDC1AG039080"	-0.827238315029826	-0.602382643780963	-0.488074678698642	0.644297992753397	-0.0503587214097296	0.355558958000302	0.383501267448307	0.511257580102816	0.726720651899249	0.267235932120427	-0.339708484884382
"TRIDC7AG041780"	-0.117823742638564	-0.149611359216396	-0.16320296715515	-0.133829318440658	-0.580640448011417	-0.445297461954445	0.462157091952636	0.503017329426156	0.579656337669738	0.816054466391051	0.594224290088264
"TRIDC1AG044190"	-0.511577877144079	-0.468086448517609	-0.447782158346124	0.148254465016045	-0.422488961766198	-0.0961301499894831	0.444009337708053	0.405359238185545	0.687484119663463	0.540430261440505	0.0782861419284255
"TRIDC4AG015140"	0.950633155662575	0.635596358720926	0.65328591719616	-0.716220486900628	-0.00518326444319651	-0.24738763548408	-0.396337509661805	-0.488550261743611	-0.732531904930821	-0.143435404884085	0.529448157059714
"TRIDC6BG015240"	-0.748281847627704	-0.59942824894019	-0.525076597420505	0.25474100316655	-0.582309336908007	-0.188346369376501	0.62593274090431	0.565068384385951	0.981665166996629	0.708132293608721	0.144437957829111
"TRIDC2BG084570"	0.859937327292644	0.306189844261086	0.19630487083445	-0.670669154785029	-0.179560455202334	-0.364441101315117	-0.238192323867173	-0.303652930375319	-0.476776204998895	0.237662253215975	0.602580140646055
"TRIDC7BG018950"	0.863770663035957	0.328904089865175	0.201302112980851	-0.578433831927488	-0.0423531425296644	-0.247975796059355	-0.283746011493971	-0.378957312710395	-0.54398941302509	0.156950732729508	0.508381854394749
"TRIDC7AG016000"	0.804236688035693	0.278336233454792	0.332816949942816	-0.515091311256912	0.0494784450098428	-0.158877478166118	-0.294288971049262	-0.457433693511447	-0.603073619815	-0.0655063626521674	0.344336771150809
"TRIDC3BG013280"	0.983195228352012	0.540287554785939	0.460605138706071	-0.717120917252476	-0.00462114160282961	-0.306958115316571	-0.445062498167045	-0.504851995019917	-0.744600931464123	-0.109955996125944	0.512876683277185
"TRIDC2AG040520"	0.934779228195992	0.640848060009668	0.667359553728079	-0.618671068663374	0.180968198605957	-0.145179575597743	-0.482640956229949	-0.557040973760165	-0.860521173296675	-0.362593027010948	0.343260045526114
"TRIDC4BG053830"	-0.833875728087449	-0.596586379220461	-0.531412498421544	0.561978798238931	-0.258071978175821	0.0472122502059483	0.548112983927386	0.618927298578145	0.905561566978382	0.59470539686629	-0.12610445177849
"TRIDC2BG037800"	-0.369839690978091	-0.178362056204736	-0.176218034061585	0.202014555213889	-0.171382039474274	-0.0972703467252596	0.0156221714393336	0.826292972152115	0.407975259874401	0.200829898843321	-0.0304525938068963
"TRIDC3BG044780"	-0.5235954770371	-0.462863109469593	-0.474250391271241	0.12252077341815	-0.62837048219278	-0.282121053439958	0.485532057333324	0.542389994457361	0.896857046413288	0.893899486974792	0.351725793052245
"TRIDC2AG066040"	0.922507577853854	0.508352174482388	0.453105096685187	-0.695181229488565	-0.0276087549628752	-0.342193288848205	-0.425121851162377	-0.457336480462524	-0.692709119615098	-0.103643585259209	0.491648278585282
"TRIDC5AG044540"	0.908863627913697	0.719368525573912	0.646944255829006	-0.560116643911143	0.241501058920875	-0.103014719986788	-0.47211948044491	-0.559970908110255	-0.877011960753895	-0.409423874812828	0.287376353026877
"TRIDC2AG070100"	-0.751110065630055	-0.673422957124763	-0.58813665943056	0.447807526687449	-0.343820559495947	0.0757073737465407	0.504689527472671	0.507158203064929	0.882728040382423	0.65486124612758	-0.0573500639122403
"TRIDC2BG057220"	0.156342297425643	-0.0792070641194584	-0.0114412211969318	-0.384148905686266	-0.431834629986812	-0.256362475611146	-0.154727880040242	-0.330426811562594	0.0978865334136556	0.343039087140853	0.344652301126086
"TRIDC5BG008710"	-0.745470446621784	-0.474570049814609	-0.429498786942663	0.234381450499801	-0.481958036376198	-0.139902518750125	0.466996727248023	0.398679774939828	0.839626043556727	0.4077800621535	-0.00891672539791258
"TRIDC5BG020550"	0.0329582569881067	-0.231536185431293	-0.293877896244977	-0.335881008775588	-0.616725626821516	-0.443255373881788	0.179923269345504	0.185151982444563	0.417241796499836	0.696347331406691	0.540923465566749
"TRIDC4BG050200"	0.270325825627957	-0.0421967667686544	-0.131046680124297	-0.459246611482866	-0.493603648860158	-0.418350824746489	-0.069373432768706	-0.0257097044122307	0.101165307803303	0.384907796715793	0.473477721042043
"TRIDC5AG054560"	-0.742194783663023	-0.529584289112999	-0.410271705017578	0.404150027731416	-0.292748073493145	-0.0994940175852735	0.561426568435049	0.672498533058866	0.788159338857253	0.348433972020046	-0.0828423470568462
"TRIDC2AG015610"	-0.15549676644077	-0.116388132797416	-0.0549403520278699	0.102748967137234	-0.198195276607474	-0.0546464330271294	0.0109880886150981	0.782339318902524	0.344735872545926	0.405119599201658	0.196965623760126
"TRIDC7AG002580"	-0.569306412556753	-0.53712702644338	-0.480475418806455	0.0706519375221969	-0.652242682816136	-0.301032056304165	0.711436056760818	0.419574611945967	0.886073011965644	0.69301225649341	0.30618514986141
"TRIDC4BG043620"	0.686237589286002	0.235613492242953	0.259164681124664	-0.398751847481099	0.0567554510690432	-0.149968646430351	-0.427501330548435	-0.315487936512291	-0.505245744344222	-0.026982801722446	0.269155630997094
"TRIDC3AG034560"	0.583358635806579	0.714149184689307	0.634900683342107	-0.483862250653345	-0.0139193866433627	-0.254479427948724	-0.118082391865321	-0.0312091527900715	-0.454763865342417	-0.18758561250904	0.447955810872908
"TRIDC3BG040190"	-0.877104802860233	-0.597391299796994	-0.513425401557045	0.538046563921028	-0.240028089172607	0.177457430996656	0.517048847570222	0.45142558411094	0.865904356632455	0.421706549500506	-0.212646902690102
"TRIDC6BG024410"	-0.755036173831663	-0.563497898294297	-0.485906158331327	0.22271898562561	-0.583068176846334	-0.208164754875261	0.498914150566116	0.550348376843775	0.940857054921077	0.565351319852728	0.0968393722294633
"TRIDC4BG004070"	-0.278990901676742	-0.124557101797362	-0.0695896153376451	0.036817159513535	-0.167302707496681	-0.00380820663571428	0.677849482086937	0.225341078608868	0.279592141480721	0.0234329969299012	0.0336332809433043
"TRIDC1AG024080"	-0.541368216926519	-0.472712453566733	-0.39310381923906	0.155688774010054	-0.474031677795039	0.0033782865934036	0.363335876173358	0.176922617779309	0.735839304386918	0.554667528549565	0.114678275188749
"TRIDC3AG025340"	0.928927605246252	0.528474434490562	0.421271289086739	-0.650827194909876	0.0501948132609227	-0.169586735144719	-0.423156535976347	-0.43775397241743	-0.739064067449433	-0.152802676813873	0.430784535947524
"TRIDC7BG027480"	-0.673829537063355	-0.574690143010427	-0.506811421237618	0.232672053060631	-0.577047696494642	-0.200697348194594	0.546586635577381	0.52604079666975	0.950025612806736	0.79732581781281	0.189238983586541
"TRIDC3AG055090"	0.673190537759202	0.533224799202083	0.406032206115834	-0.135947837203786	0.636055742581572	0.0740792608481989	-0.51581810037177	-0.542592521871037	-0.903332165336075	-0.636653343302615	-0.18550991991093
"TRIDC3BG046820"	0.896988695374939	0.561617902028067	0.314270724260898	-0.619751786960993	0.0531672955124645	-0.22530446930079	-0.39158654304461	-0.488672425007982	-0.714209953089772	-0.145971774102615	0.390750692881179
"TRIDC4AG035230"	-0.310983503920818	0.199687479658332	0.243571454724721	0.383155363460633	0.252328282733561	0.0856482244841539	-0.0201821547057404	0.523213673741605	0.108491113024587	-0.180654029547249	-0.238724203532781
"TRIDC2BG028830"	-0.758764665204163	-0.544903089418996	-0.482764358526571	0.252306502850257	-0.539821004294226	-0.183176535559973	0.409103287549079	0.606633011821357	0.910139750195645	0.522300770932699	0.0379748023605051
"TRIDC6AG059830"	0.477863336742956	0.533536038455996	0.449917505751592	-0.702364680418583	-0.474907643174952	-0.5415336021794	-0.0479138417850549	-0.0614828636269518	-0.146225851237283	0.14673887369297	0.67909724990019
"TRIDC4BG011370"	0.921354820757101	0.42379715360746	0.293238335302281	-0.72165552079164	-0.169934287643633	-0.379765909826938	-0.294711478971442	-0.364640219848313	-0.545329176805977	0.174780795638463	0.649074463703779
"TRIDC7AG072720"	-0.319479770519792	-0.448690835115382	-0.403463264216321	-0.142195016699076	-0.762709122555626	-0.447948621902453	0.380402024686437	0.310477240277993	0.773316065245592	0.861157140047748	0.478142689254056
"TRIDC7AG045370"	0.869977149601934	0.53783845225687	0.550020935613139	-0.388295074354962	0.391904080589718	0.144739550870152	-0.513925102045945	-0.564352691200905	-0.889381554929208	-0.418661825206083	0.13352739485844
"TRIDC5AG046910"	-0.764597242694411	-0.50366153893245	-0.378302943371788	0.633879281724032	-0.0670369958472696	0.0983470161074911	0.432773456813675	0.610045958306079	0.743471784976718	0.368113328185497	-0.231033672873093
"TRIDC1BG070310"	-0.712672743668496	-0.592654929773086	-0.539841667090465	0.531565913580797	-0.240332131155708	0.0554431051945116	0.489866504983138	0.515654118312684	0.846971879185454	0.687838458458341	-0.0652234257168656
"TRIDC7BG028920"	0.468711805418241	0.146861168920176	0.125775469120533	-0.274035941898626	0.0786182658373894	-0.184436160473966	0.0667832252535787	-0.195230758854306	-0.33773832581955	-0.024580490672722	0.276798130028596
"TRIDC6AG059440"	-0.688351077227615	-0.59040488533083	-0.505621694736374	0.257942847023821	-0.575304498404559	-0.196994816773204	0.563606622804433	0.610884494881355	0.971078106619039	0.792986643335323	0.198126840995225
"TRIDC4AG055580"	-0.516823595588189	-0.33787630505841	-0.158191624468097	0.105019851586249	-0.402379037791632	-0.0827658806446816	0.487159438637989	0.327256196712656	0.63295876979714	0.313435975782006	0.127405486221945
"TRIDC2AG040250"	0.789083085349153	0.340551729388667	0.400274209710004	-0.563068284943093	0.0303929784960875	-0.196851557280655	-0.324275263018757	-0.424018045510853	-0.613346366697231	-0.130533015969194	0.418826337798124
"TRIDC3BG037970"	-0.463050032135517	-0.308256053268841	-0.308163165721736	-0.042078537196018	-0.680333992626534	-0.337273787459403	0.246826090257796	0.373297819083091	0.770916954381353	0.660889481996048	0.327169603767266
"TRIDC4BG012240"	-0.816731159904981	-0.519268360372308	-0.47110764162993	0.735172242046079	0.0877390468247454	0.280335516537359	0.375225178167757	0.472480788829446	0.657636371025922	0.217576794003242	-0.443874462860935
"TRIDC2AG024220"	0.782106325648955	0.0949037429874847	0.212117846711816	-0.548587451639035	0.0249175152294349	-0.198613499259467	-0.36181771901631	-0.446659188503399	-0.626653437427902	-0.124445491266859	0.252497793037908
"TRIDC6AG020200"	0.670986063741035	0.651868772951329	0.475580491432429	-0.233393329951345	0.351738606832915	0.0341728957902377	-0.187498465493103	-0.122987367026809	-0.662073951418684	-0.263750783728219	0.185937928490486
"TRIDC3BG043790"	0.879495531081859	0.554665066390256	0.448106311788339	-0.679008298218549	-0.091983335340375	-0.361612425686403	-0.25481450028528	-0.329483624702407	-0.591683020594999	0.0142202731376574	0.60497124964544
"TRIDC1BG061610"	-0.677467080777608	-0.415521805758274	-0.35359934789071	0.882633130669614	0.454756667975474	0.541637345905885	0.0526918308559034	0.355816524631081	0.348368695841096	-0.0506426625414551	-0.664653264792004
"TRIDC2BG022190"	-0.475853833320818	-0.335521223811317	-0.384805226973012	0.512458677103072	0.185155786407512	0.715032679768693	0.182403993214966	0.12132100661881	0.311045818011345	0.0451712377815614	-0.364803647643086
"TRIDC1AG037690"	0.943629322776641	0.438610141000986	0.320072304714442	-0.737224468573406	-0.144504544112765	-0.380003741912973	-0.295244121738343	-0.402491717276521	-0.588944745572368	0.112472776685324	0.629153360229254
"TRIDC3AG016760"	0.526228777437218	0.248575228652348	0.267972596283798	-0.694821533631478	-0.496274426368799	-0.52480967214418	0.0241234192780018	-0.039872950066124	-0.120520194098628	0.248121457699487	0.68534971596111
"TRIDC2AG047010"	-0.538573711061302	-0.371008898007117	-0.302773921548921	0.302065314934649	-0.342277125057165	-0.0594424577088811	0.604082989159579	0.523406752135732	0.757926477988061	0.663349766132245	0.192835919202614
"TRIDC5AG002040"	0.944386043270537	0.563669700849601	0.469944283616334	-0.556186755419695	0.231529896938937	-0.0878607922804219	-0.48071188261195	-0.566965547354238	-0.86554145666312	-0.32443182201849	0.268112016504747
"TRIDC2AG056610"	0.646796766908724	0.474402683692187	0.326200574571036	0.00089650586149138	0.7190479873967	0.258411619617386	-0.489055319478531	-0.528277336121913	-0.874400462082043	-0.575744761316325	-0.23696324958335
"TRIDC1AG029290"	-0.0109019131491148	-0.305716575584827	-0.349013218108691	-0.0390466807174351	-0.357698459900764	-0.196112750272801	0.0857104469772852	0.139179609518699	0.384517200751922	0.757297666120074	0.325563769515212
"TRIDC7AG013780"	-0.684248194438805	-0.526131502092351	-0.459038123688039	0.324838093936399	-0.469244963202987	-0.108325259271524	0.48415568733024	0.725614440454594	0.913461829939919	0.736957890597509	0.136843970847003
"TRIDC5AG032230"	-0.605537295116103	-0.327112177241314	-0.310875142822053	0.48515588481399	-0.04439441711691	0.107120987117893	0.24724726726297	0.926243529791195	0.560003663135602	0.21443372701862	-0.206769284185394
"TRIDC7BG046380"	-0.613316408425086	-0.450814353020454	-0.379411559414288	0.752603085426208	0.327980173500532	0.398399267563463	0.0267591600176059	0.322949289285811	0.363203146216402	0.000615624455049995	-0.563506768273257
"TRIDC5AG051910"	-0.713190563056888	-0.494166293674749	-0.451022685088298	0.184318921758909	-0.554290711237379	-0.179399609261711	0.515875177427281	0.489092735653924	0.870733229183411	0.515790689125373	0.0726218153936984
"TRIDC1AG036320"	-0.273563134767545	-0.375227106610136	-0.404146180959374	-0.12939707746789	-0.664557429665372	-0.365421286089926	0.352160922990063	0.427336189902957	0.672174791771037	0.763123582282623	0.40867753327978
"TRIDC1BG016830"	-0.177022147188148	0.185602440633282	0.158599409408477	-0.0213752105595625	-0.164177817138439	-0.131075146085241	-0.0459957009357261	0.512556274793523	0.175028929427357	-0.00146074562409321	0.0671755094369095
"TRIDC2AG026170"	0.907332334051258	0.495535291280337	0.305959689534661	-0.584571651430225	0.01724609016313	-0.254515030956702	-0.328276101071967	-0.430128202594642	-0.620011680898802	0.0622114256744849	0.517486356818553
"TRIDC1AG041460"	-0.450574452598678	-0.143357091293091	-0.185760350038019	0.543023540490988	0.374488989542591	0.494235906039484	0.08159768370202	-0.0132165637111022	0.12795039887189	-0.223857269895378	-0.545945450077382
"TRIDC5BG029560"	-0.822121330081192	-0.56655413956782	-0.48872720283077	0.611332365793201	-0.0644707078482402	0.328437944820369	0.353286659203169	0.16233103207389	0.716688252756075	0.303932224612282	-0.348496256717197
"TRIDC3AG044820"	0.944865882067601	0.408580626783266	0.336655368771127	-0.718856236497895	-0.112079138811741	-0.360430888969707	-0.337848681972117	-0.412654385015418	-0.610235310252134	0.0896762230237066	0.589805636358238
"TRIDC7BG030620"	-0.602527090710648	-0.546799755071566	-0.482493312324905	0.230768926816449	-0.555424505586434	-0.202046905062598	0.545856117452481	0.561032124666034	0.920040333918224	0.856610448937766	0.242685091437552
"TRIDC6AG009480"	-0.189096664356115	-0.156155668679718	-0.164533082009609	0.111899309890188	-0.107205844520264	-0.0633813704416801	0.13403480791161	0.817592871949325	0.25396782909247	0.204384235769897	0.0272593092100526
"TRIDC4BG039070"	-0.562096874733336	-0.437929153887728	-0.383704680349416	0.247731186998614	-0.312675386972967	0.0546610693411312	0.291806195526504	0.0253184131456815	0.647864540092175	0.457716938353719	-0.013577686226883
"TRIDC7AG006080"	0.779692742327562	0.550469474398077	0.468294034130753	-0.345380525920856	0.395372088973175	0.0569999022502615	-0.545640797298414	-0.486026217653764	-0.849841791321394	-0.466564672124425	0.0492487561688051
"TRIDC2BG052660"	0.696047305513032	0.272452200357613	0.155386493597122	-0.434509632749639	-0.0482453685498832	-0.269017030831882	-0.251268213436516	-0.0543394155733962	-0.400298443341031	0.167616150238746	0.432155536973337
"TRIDC2BG036570"	-0.850679541005967	-0.636613666018235	-0.49827344038393	0.66282266739971	-0.132065846005267	0.212287589341343	0.467507416898625	0.672751321452145	0.85496132177364	0.499086538613417	-0.236794564544928
"TRIDC5AG025740"	0.674151975548485	0.565516492412036	0.434893679775921	-0.488841055154412	0.155599785837724	-0.0583033666141266	-0.320026222315104	-0.565771083745214	-0.687209320481095	-0.387944426600465	0.225175258570576
"TRIDC4AG010060"	-0.382457471360321	-0.231005540630742	-0.212447935108168	0.0981343868856736	-0.368724327944575	-0.0247852881660698	0.623362711507068	0.0437831065903153	0.581955406493899	0.45537365178896	0.243178684765638
"TRIDC6AG041250"	-0.715277315493931	-0.552082519090509	-0.494581755370143	0.293696522141246	-0.522599799690156	-0.169087259860279	0.509625507606886	0.72434061210345	0.943971322433741	0.735996205864358	0.122024633322326
"TRIDC4BG044160"	-0.488316764977929	-0.463352845003046	-0.457494231955174	0.0417392139819999	-0.679735551694071	-0.335104384820485	0.468716150924221	0.535963722344196	0.875768713397167	0.871133907956635	0.391009427289464
"TRIDC5BG056670"	-0.723730427289375	-0.558196218145345	-0.468683493140998	0.349232059955083	-0.47620774539734	-0.114208154510245	0.528333745441672	0.737814427405832	0.945574684781094	0.716559242535032	0.120769867586926
"TRIDC3AG000010"	0.125078975192109	-0.139814510347528	-0.046316565944056	-0.4835186228717	-0.772255286107347	-0.642533732035365	0.237365945608649	0.283494862565039	0.450597887108829	0.789642040510234	0.773510792517008
"TRIDC5BG029320"	-0.400176452734823	-0.408688097690296	-0.413915059099792	0.36470670209425	-0.187280240959874	-0.0614548649392077	0.335609802048575	0.385271835671178	0.606396544367626	0.694221902773574	0.084703092557893
"TRIDC6BG027500"	0.948600494940897	0.701834796013139	0.585467837527115	-0.551039798854849	0.260987232261665	-0.13115156219944	-0.489930876368447	-0.569229955064539	-0.890315415654386	-0.378707565954418	0.301312491378265
"TRIDC4AG039310"	-0.108637872368297	-0.151963674424625	-0.124222491165984	-0.146636732233156	-0.446254906996537	-0.270995250044005	0.815998572977585	0.187930389733212	0.434829233736924	0.590991284322255	0.456637272247849
"TRIDC7BG057700"	0.929772364666325	0.618983852955844	0.478638641653766	-0.701724609833682	-0.0374468197765375	-0.305521427303237	-0.423103092591508	-0.320023535813058	-0.693973886211252	-0.0971078974241028	0.51634569001346
"TRIDC4AG056930"	0.520682404499403	0.463245006089003	0.485579455295574	0.107719201154032	0.763077807707336	0.279327756214539	-0.455892873431781	-0.457262469807731	-0.804482625519933	-0.632668553125432	-0.277217868425801
"TRIDC6AG024020"	0.719104751540232	0.497695044138718	0.515685360673074	-0.12766241568123	0.673772627761145	0.274365780430525	-0.537758252016112	-0.583173156564603	-0.955880824945585	-0.658670521047431	-0.188570497918626
"TRIDC2BG066240"	0.895332333984849	0.46608072104876	0.324932439929552	-0.554706120328618	0.160151500799085	-0.180115829211149	-0.435596342229205	-0.498969668796547	-0.774193426297156	-0.215666417699716	0.293896571456111
"TRIDC6BG021410"	0.889371605386499	0.44648839695297	0.33837365780181	-0.797979767862046	-0.312831915179262	-0.490424135969122	-0.22128537801189	-0.303494572680867	-0.452946760964012	0.232609313827561	0.739566678491277
"TRIDC5AG039530"	-0.659036460803343	-0.531036967561469	-0.488810711235677	0.26205028463431	-0.496505883699325	-0.160974671273412	0.420498057839945	0.40673050258864	0.873789281235812	0.703546753847696	0.120804058891798
"TRIDC4BG040390"	0.940277140810529	0.519068992853302	0.390059444658843	-0.713751739863312	-0.11193949607534	-0.358213969948569	-0.379098206172903	-0.389380568503255	-0.615398472027698	0.0711523927959407	0.586664454764031
"TRIDC5BG057950"	0.421828095039884	0.336772103450278	0.24979478937329	0.238389969952808	0.860614895713707	0.595154387194498	-0.433644725584356	-0.407454630806101	-0.787319132472218	-0.664831031220892	-0.460694720745838
"TRIDC5BG003390"	0.949756224714028	0.56534459930902	0.567550972466202	-0.79934878673524	-0.113225756936932	-0.377850373673645	-0.416293542783659	-0.477636758192906	-0.704513502858243	-0.138329180581594	0.544843298349411
"TRIDC4BG029370"	-0.730001578808189	-0.538515753966279	-0.466591811994151	0.19828490931056	-0.594395542735395	-0.215551332816117	0.650695279623895	0.581927658700906	0.944796779933126	0.602138093291832	0.158291236610395
"TRIDC2BG055760"	0.561335911577386	0.482454900825733	0.47132868525793	0.076515396664011	0.813731680884959	0.467688204755829	-0.500668805321535	-0.528121928542488	-0.89737549893946	-0.719748874698461	-0.339964510041056
"TRIDC6BG033990"	-0.659617911743408	-0.556113526963497	-0.511334729673878	0.292839256387127	-0.490036068927236	-0.117321412249785	0.524740044768259	0.525573155411409	0.911839402874872	0.797411307218843	0.150543621231177
"TRIDC1BG044790"	0.470884770976965	0.657158177115957	0.852003614069183	-0.256485136313966	0.304287113775284	-0.0271799206372459	-0.33342696470665	-0.350428790557446	-0.61677478387826	-0.505367517024015	0.0734074913477148
"TRIDC5AG069010"	-0.203628323947031	-0.303164854852314	-0.24929943667414	-0.0786856024460054	-0.541823056797799	-0.256792995141062	0.351074886980194	-0.0108408326803138	0.578775532241949	0.763778711021017	0.403935039063627
"TRIDC3BG026920"	-0.659764506265044	-0.493980657268592	-0.455169408947525	0.251071191863904	-0.501155409991662	-0.184060949714521	0.598557201643449	0.823795078435937	0.884561132655626	0.672387868103529	0.155578449574087
"TRIDC7AG062220"	0.565222958268586	0.0503574820867039	0.0111308640551576	-0.490338666652379	-0.249199807156613	-0.321712407346291	-0.234881700050256	-0.186214543894595	-0.224095342320926	0.30602979910822	0.414170286033669
"TRIDC1BG027730"	-0.500080453341965	-0.259971182662139	-0.110516687873393	0.664108309234542	0.399957175504558	0.623732695096276	0.369915164268081	0.0482671793131171	0.241957236034786	-0.0637436756474764	-0.438727167888483
"TRIDC7AG061700"	-0.219211130577817	-0.39329367612065	-0.390452811529261	-0.226504901206426	-0.757064423305194	-0.463883791207247	0.321692288877525	0.388574494510703	0.670601134345458	0.767250981019186	0.510929707882277
"TRIDC1AG047810"	-0.423234160621704	-0.170969985405992	-0.183458722187239	0.291802836522621	-0.106181633195159	0.0287929724110922	0.560360753060193	0.224275502594779	0.451753464052525	0.228277500162894	-0.0264192697988404
