"MM.pink"	"MM.green"	"MM.blue"	"MM.red"	"MM.turquoise"	"MM.yellow"	"MM.brown"	"MM.black"	"MM.grey"
"TRIDC4BG008740"	-0.0450765788395142	0.0537578194929835	0.0382717147625951	-0.119263614386308	-0.554834519495438	-0.185319128471267	0.235561380639947	0.148013656307759	-0.0546019033835454
"TRIDC5BG039700"	0.687480031693284	0.358000566338589	0.67207862481281	0.704480218194393	-0.335205855021588	-0.015803537522346	-0.502634130589037	-0.199718690043568	-0.171373019706598
"TRIDC5BG019640"	0.151235475935308	0.123913373570047	0.822035133175696	0.43303626402535	0.124857861936381	-0.249314605197272	-0.726913877142431	-0.433951829599931	0.17394533163511
"TRIDC7BG021520"	-0.226168473686643	-0.225634911152117	-0.32061929186906	-0.168843785511296	0.953592371232264	-0.0921626153188561	-0.15127116008043	-0.173745467205546	-0.193822505801693
"TRIDC3BG050430"	0.0983384541540513	-0.103012273439825	0.395331332307457	0.065440558583855	-0.461267807414586	0.271809827051013	-0.0528235665077694	0.0791056226138339	0.440868648063111
"TRIDC5BG003530"	-0.0685036666834261	-0.0534894242216943	-0.0467538787922268	0.0752757773244358	0.566165752305672	-0.0610868337964934	-0.189404285063935	-0.178486233642001	-0.0309402250167225
"TRIDC2BG042660"	0.243606749067408	0.281660794895274	0.728029014251433	0.546721521065156	-0.244748965235883	-0.110140086273578	-0.524063036778555	-0.244940182561138	0.128618144673528
"TRIDC2BG030440"	0.337996935140359	0.428876991501047	0.951765724443758	0.484343028513607	-0.436294447840356	-0.183066716552692	-0.680940247037741	-0.287075809464401	0.167263700260339
"TRIDC3AG037850"	-0.194249380379404	-0.260685866849465	-0.233587063760052	-0.153170013247108	0.967914804028786	-0.156807157144356	-0.240808510391815	-0.308421330491398	-0.208822243356494
"TRIDC4BG001730"	-0.29665480529624	-0.385037118613259	-0.501275220463496	-0.323790085160896	0.950876979510228	-0.123586665530349	0.0483951343077374	-0.150503405570876	-0.152207666949242
"TRIDC2AG028210"	-0.153340610659857	-0.0753355653114235	0.0043449603989146	-0.00973275302832476	-0.391613078465324	-0.386737971934097	0.244992636783408	-0.040161627446605	-0.0435664919175723
"TRIDC2AG001150"	-0.349987313717795	-0.435166322192363	-0.650217943550971	-0.409627823229102	0.869835868201086	0.0516643982473207	0.230290991913496	0.00407674741112015	-0.0993551467936558
"TRIDC3BG051250"	0.337402718603351	0.431554282499637	0.958643247112517	0.488351862860212	-0.431940471189399	-0.194276858043743	-0.712342810921057	-0.298823129467226	0.0784309238580421
"TRIDC1AG001420"	0.224511499638089	0.308003857068877	0.907340444769111	0.381296491947024	-0.0434763629375413	-0.280749559517288	-0.803869907775333	-0.432140347905584	0.109178233613347
"TRIDC2BG024390"	0.513555132099854	0.358430719651748	0.841115636860326	0.468005679071554	-0.48353425408682	-0.0398211408555339	-0.546499586825448	-0.182974245220515	0.229487915205075
"TRIDC3BG065100"	-0.213878006430727	-0.29580140028706	-0.286328513684003	-0.17898685187961	0.923916202638135	-0.127076974600879	-0.171643439780091	-0.290109322030515	-0.172019189828133
"TRIDC6BG039510"	0.197507881289841	0.415114831086238	0.867400764939412	0.675583029067729	-0.156137221584413	-0.200473353451303	-0.72459200124289	-0.344038105387542	0.128701001874631
"TRIDC1AG055470"	-0.200133184541943	-0.275793602716972	-0.155184049103346	-0.123492182104923	0.97657204140302	-0.179851651329118	-0.284143831370684	-0.327659431617378	-0.175526918041908
"TRIDC3AG050600"	-0.131190595906647	0.00349370258478202	0.301890637100508	0.175760652037186	0.734115001106754	-0.191575931339765	-0.623434176482315	-0.429860438305469	-0.0985697956495516
"TRIDC4BG020440"	0.412856953381664	0.115121553702987	0.48580170777935	0.501994531556958	-0.326388815532845	0.510779534468774	-0.311483540721485	-0.104682058773906	0.0790259527251219
"TRIDC2AG075060"	-0.210274145144187	-0.30241898433164	-0.298456372735353	-0.21866105199355	0.835106740637482	-0.131645848428614	-0.0544212031809701	-0.143678177739325	-0.00800000441044164
"TRIDC2AG029290"	0.102862630621111	0.165835717595162	0.75891781633989	0.259843557724078	-0.156761489332217	-0.196319095230089	-0.662707282574443	-0.353773865151183	0.0156124511824127
"TRIDC4AG017400"	-0.112880630744169	-0.224069826196039	0.200016365245417	0.0607453309716763	0.833460333731172	-0.175235809645694	-0.501605271028319	-0.458731585591719	-0.0634547779306282
"TRIDC5AG045040"	-0.260840722717996	-0.318523019741418	-0.40754564653375	-0.293275017028369	0.884280605502888	-0.132706678134844	-0.057584607958455	-0.189943139298926	-0.194713669519284
"TRIDC2BG026280"	-0.241297272029963	-0.358728188242049	-0.179669424603206	-0.190246650618524	0.905694785815152	-0.116386367272192	-0.139105383784267	-0.265977680914503	0.0582316430684272
"TRIDC6BG040990"	-0.219761072919481	-0.297136335431634	-0.235596640043705	-0.193964424796838	0.979935450040152	-0.136544302794107	-0.211274014818156	-0.292834968499072	-0.134953472025919
"TRIDC7AG053940"	0.156830546358838	0.0864676742199931	0.805019682532062	0.210073816355246	0.0972938979791999	-0.320418297367599	-0.67548648376454	-0.409958520883705	0.245387213962771
"TRIDC1AG046360"	-0.336804090707291	-0.441429301003734	-0.650618043592098	-0.39884244958921	0.846886714773916	0.0944545223633776	0.253877609738475	0.0339655989978017	-0.112993154987723
"TRIDC6BG032960"	0.129026721278281	0.184276754642134	0.781517558521848	0.349627737660088	-0.118682251466283	-0.0965326517867163	-0.547760295689621	-0.144429005588031	0.29140283015519
"TRIDC4AG038570"	-0.254457081689932	-0.284968329505941	-0.639263349604722	-0.372709898375529	-0.409108505551173	0.0385170260649503	0.910242145705199	0.371622917669215	0.172995613427213
"TRIDC6BG067570"	-0.177881093205892	-0.209107096921134	-0.0977813159903441	0.000761152395652382	0.942415264211932	-0.14948595732117	-0.340828728059793	-0.345952343677988	-0.212272768637034
"TRIDC4AG033020"	-0.204725612508281	-0.286088526153812	-0.144784217615679	-0.133459598670992	0.983393133253329	-0.137987716779499	-0.285611207944337	-0.339778979996505	-0.12776463101073
"TRIDC3BG063970"	0.626827896420456	0.208523055019737	0.759619714422402	0.650866322312796	-0.152438053936715	-0.144798196666258	-0.640736132764138	-0.365493924080133	-0.112980478655758
"TRIDC4AG035230"	-0.026445857354628	0.419412032333738	-0.151454624486314	0.0211953056603832	0.20544055481527	0.0321305712666597	-0.05929931917281	0.238065834710181	-0.218211383920929
"TRIDC4BG010500"	0.501877442903265	0.545695975695417	0.781328007235586	0.407690128373984	-0.434302907454332	-0.098065484216679	-0.50767673934905	-0.114353235498306	0.157488242063764
"TRIDC4AG056140"	0.509243213085323	-0.0584168206684883	-0.062963845917158	0.0233684308331654	0.269669803489296	-0.182481180375866	-0.0981766558197461	0.073864947214618	-0.19678276768198
"TRIDC2BG044530"	-0.0900936379261316	-0.100702409363177	0.0577834281603182	0.00176084518248594	0.734853196278565	-0.189164218143834	-0.445273010703518	-0.374091609100264	-0.244746164818525
"TRIDC2BG001080"	-0.212154324977942	-0.304037222158647	-0.260477543128477	-0.221204240673858	0.981797537127134	-0.142215371348876	-0.202803504529632	-0.282136852811796	-0.15036539537091
"TRIDC1AG033110"	0.603987779895909	0.534506538830712	0.794059387738921	0.479386420762799	-0.424140668088359	-0.0459713931258963	-0.619309563537148	-0.200066834852565	-0.0708349969795911
"TRIDC4AG011450"	-0.0964610095533521	-0.173923413988006	-0.437324208971688	-0.219161278996933	-0.370549820521057	0.113671816790472	0.637607542189369	0.1857760434548	0.0738575332294895
"TRIDC4BG021040"	0.308514694430922	0.371704407462311	0.974093073935121	0.467924348227307	-0.292561930130273	-0.165937568310483	-0.728332405297473	-0.327075032732586	0.205561342058302
"TRIDC6BG038830"	0.954271120743775	0.318578321001648	0.389943401858593	0.312069951206587	-0.235424720431121	0.00130131088399982	-0.31360434117712	-0.0979334808485365	-0.129114501776958
"TRIDC4AG038790"	-0.368395276947091	-0.474264638599883	-0.692030205196167	-0.43387816946769	0.818094621952179	-0.0758671957499595	0.290435059103539	-0.0418192109333282	-0.0908874601951821
"TRIDC3BG013560"	0.457903834321768	0.530848454847127	0.907949059557839	0.520703411290309	-0.59123842103059	-0.128129685259712	-0.597085281312774	-0.22182179400005	0.026822837590211
"TRIDC2AG057390"	0.370807777017346	0.526260960380038	0.287040344384248	0.79805647241932	0.0482354895349202	0.0591307422152481	-0.396466613752707	-0.123083784639071	-0.350285970901479
"TRIDC4BG038640"	-0.299276150246201	-0.403050959981491	-0.541544188314794	-0.321997338066284	0.899952423990443	0.0214327348583984	0.122678598122129	-0.0937813349319175	-0.0869146305044724
"TRIDC5AG002340"	-0.27532025240911	-0.273912421553789	-0.651082541795094	-0.381380099917061	-0.329641865278186	0.194438406614248	0.826307669823216	0.53309337994304	0.272977136684022
"TRIDC2BG008650"	0.0389595973472517	0.0929093936558011	0.616423497051788	0.0441370073813094	-0.257549054757946	-0.161837633177262	-0.351456499719984	-0.272765291912816	0.402918500805942
"TRIDC1AG037040"	0.391634784474363	0.389300385097042	0.867495935915793	0.400541930116905	-0.28340521501382	-0.229545128772164	-0.678256153162139	-0.307339625937838	0.050218342548759
"TRIDC1BG064850"	-0.207634894025422	-0.302671062519779	-0.292165656474704	-0.217241099983384	0.923508493871978	-0.0625336899042623	-0.10667670800625	-0.191600143141825	-0.119414516748626
"TRIDC4AG053490"	0.104282799320036	0.0733899375691678	0.68711930624309	0.287664574385257	0.474885940901579	-0.222306622959132	-0.783243161621462	-0.507976346988028	0.029910687961274
"TRIDC2BG052990"	0.522347983628914	0.407615462426359	0.830002860157651	0.371685396438851	-0.385854466691987	-0.118730956022155	-0.605135824069857	-0.255501020656424	-0.0435677489506629
"TRIDC4AG049700"	0.2139662775484	0.458173752210682	0.850444834659878	0.532908606720612	-0.359303039134894	-0.209464862132776	-0.692054598761164	-0.296386421124196	-0.132511722781891
"TRIDC6AG022710"	0.479066580223202	0.691381463492815	0.891936196969922	0.550354123358547	-0.389608105511116	-0.107548378455611	-0.699910231740163	-0.240709751251223	-0.0636710483125848
"TRIDC1BG069450"	0.187647779010319	0.24799893405332	0.714832951375852	0.220461026069527	0.274287889824253	-0.0685127923394056	-0.723878764041192	-0.272741849844596	0.209122311579291
"TRIDC4BG009040"	-0.0629580778042426	-0.142831108847611	0.340771898042046	0.0729393655310888	0.707087163578264	-0.24242593019351	-0.577711192056424	-0.459988592226949	0.157879432001686
"TRIDC4AG049630"	0.158544530077083	0.332180474661265	0.783703503891697	0.355830731776984	0.293209181809264	-0.326911566523498	-0.87994516800519	-0.4990750070121	-0.0786870806948206
"TRIDC3AG019870"	0.0851058439641135	0.0587305638539358	0.692170802797092	0.354493794558401	0.378435346384633	-0.444707677007996	-0.741983387186681	-0.578556019431723	-0.034139778335314
"TRIDC7BG027930"	-0.296592891216352	-0.361343090901367	-0.470283440703898	-0.298654218783736	0.94145343884124	-0.110401542920264	0.0259100227957749	-0.133657692343523	-0.165957192928691
"TRIDC7AG038320"	-0.171306720546965	-0.0212465608529119	-0.383395267837255	-0.229845479306384	-0.336266797368168	0.0182866797535554	0.624796559964694	0.702683392336299	0.149085482424729
"TRIDC7BG003130"	-0.218051379894358	-0.296152345363282	-0.326711925274108	-0.277816979866387	0.853080247542175	-0.161775158807324	-0.0795697987476003	-0.262822807601295	-0.166719190461091
"TRIDC2AG052770"	-0.0913889280699394	-0.0615485206419583	0.113937776221682	0.0301716182481028	0.898594128110271	-0.224636332119323	-0.527392136176982	-0.422441060518205	-0.113681141428317
"TRIDC1AG020130"	-0.258522986657999	-0.341721469002637	-0.380448757099809	-0.276919687414696	0.978879406366241	-0.073228275487448	-0.0875448991335387	-0.202149101755919	-0.117007375190078
"TRIDC6AG035870"	-0.0225853551736336	-0.011613176072894	-0.300629277112963	-0.149189641725894	-0.74407944716546	0.206858386193609	0.732632441876358	0.629832217018029	0.319897194246559
"TRIDC5BG000740"	-0.304137276322005	-0.399393749777419	-0.525675345670066	-0.336771779392449	0.93260999613109	-0.0937179960996889	0.0756637211756338	-0.145676018484619	-0.145607129874706
"TRIDC4AG045670"	-0.0592741965763135	-0.153838841200715	0.0432547576269299	-0.0138255334700309	0.742486662967737	-0.153040793814904	-0.292797484384921	-0.21535976212902	-0.156759517890176
"TRIDC3BG022930"	0.604877490145264	0.413814853976155	0.770924158831264	0.610803513325284	0.0475029640965775	-0.256086989320992	-0.808326178568338	-0.410901954684843	-0.217208339450046
"TRIDC7BG007730"	0.354404627849937	0.369567860086662	0.947770773525748	0.466048586217187	-0.330548883551452	-0.209305003575864	-0.700105827503831	-0.31003001151658	0.140710541740906
"TRIDC3AG053370"	-0.319138588768226	-0.407354945602533	-0.449951541683116	-0.33094778691964	0.896967872574947	-0.0436889831256086	0.085603299888533	-0.088471787063928	-0.0528183605070442
"TRIDC2AG021690"	-0.111739806483431	-0.239896349092893	0.0541674364087192	-0.0241286385705043	0.88476100925182	-0.145142562894531	-0.37041084354342	-0.350442446962131	-0.0418869855150989
"TRIDC6AG043180"	0.297611497429495	0.411214283296663	0.670070368451122	0.677822125373802	-0.450869456602146	-0.207760577127355	-0.505419392197795	-0.119497313718746	-0.197884816538932
"TRIDC7AG043760"	-0.37614463502419	-0.434261190646675	-0.846189309085763	-0.509156354529144	0.242635358476047	0.0401947014086372	0.775506765155121	0.534745595724294	0.113198647898603
"TRIDC2BG036190"	-0.16010298645396	-0.250958440863002	0.227458464496074	0.0569608033451791	0.387119816685653	0.0332723000082158	-0.16485583925816	-0.136774370823907	0.394430545062656
"TRIDC2AG015620"	0.113179369644851	0.249620770453446	0.868957600724468	0.433036427986239	-0.0988452895105118	-0.189363931173704	-0.690969586556278	-0.364294327681801	0.280346111398806
"TRIDC1AG053710"	-0.175190880166092	-0.262593683206182	-0.191694750942133	-0.156687430562685	0.971971161393674	-0.153096659756355	-0.249376976174217	-0.304811106802489	-0.175922307980487
"TRIDC3BG035830"	-0.0604167495952024	-0.0683874284331852	0.392950254264038	0.00614133760195121	0.446520441682329	-0.159546233203663	-0.44519681918067	-0.177501539858699	0.114632292010788
"TRIDC4AG045920"	0.377279838841498	0.39058634170247	0.917056199155212	0.535995907549179	-0.444741338825432	-0.177682732855271	-0.650716606432445	-0.277060658342304	-0.019963301683687
"TRIDC2BG035870"	-0.140566243314978	-0.27253761610149	-0.0514855185808091	-0.0589188012682555	0.939026357809865	-0.119080454597006	-0.330013515802218	-0.3695657206864	-0.0802125787382791
"TRIDC2AG018000"	0.294159359840922	0.142112802505649	0.633398868743945	0.506315998760595	-0.0170100886721596	-0.161758313032567	-0.54216323044357	-0.315542774665458	-0.170159688121603
"TRIDC3BG037700"	0.312401569353899	0.306016755524032	0.939367631426347	0.457092318033502	-0.0791618564598954	-0.195554611291191	-0.788850128199534	-0.402635213816408	0.116256594313584
"TRIDC7BG022280"	-0.200976062110525	-0.298040613045838	-0.505564719365033	-0.243470739139216	0.239774764660303	0.848971561204045	0.41247156350185	0.262496723884832	0.162671083038112
"TRIDC3AG025680"	-0.172924925067439	-0.148626321157547	-0.100605650480504	-0.0451020070061153	0.803135485884891	-0.149798377986784	-0.247244354405425	-0.201969696109508	-0.220610571571875
"TRIDC2BG000360"	-0.284606855964006	-0.121881895652387	-0.31719442073501	-0.251264868143514	0.680585395186617	-0.133566502358464	-0.0520207685963796	-0.0472650344644022	-0.0271443378762175
"TRIDC5AG058490"	0.214670231933702	0.279454187904522	0.479867130133291	0.280035451948407	-0.852422423086211	0.0915248259486735	0.017333108919058	0.284002151381508	0.273371423730873
"TRIDC5BG031210"	0.204235535737545	0.186429092478931	0.753969822646293	0.294871522040985	0.40595834065399	-0.254576139350465	-0.863473887668915	-0.519476502932664	0.107371725051581
"TRIDC5BG024560"	-0.13805652172029	-0.153121043662322	-0.110361220345348	-0.0803264437126867	0.957317116385061	-0.157213640696275	-0.354660072037101	-0.333235178273385	-0.253376819154809
"TRIDC7AG071850"	-0.108481180337692	-0.353277246033295	-0.181931508445965	-0.289574559779285	0.817182895165909	0.00766436788724052	-0.156133649126307	-0.22482125662666	0.174188235894192
"TRIDC3AG011460"	0.497190118937036	0.550051868328276	0.912844077094633	0.451868173293059	-0.503050318861302	-0.0842385049150234	-0.620711189464999	-0.211467133397372	0.17560850140014
"TRIDC7BG015400"	-0.2555444132838	-0.335399261716767	-0.486496903685627	-0.296856733141415	0.840245819686327	0.109002744798742	0.101879186464197	-0.00179953100425758	-0.105283823362939
"TRIDC4AG039990"	-0.0722792306989639	-0.295069234757619	-0.212402381172038	-0.115299141524235	0.824157557647656	-0.00351579377404235	-0.118082901790614	-0.240792304902133	-0.047324575451389
"TRIDC2AG002240"	-0.159574757072944	-0.251834279668471	-0.102113046059214	-0.102407566259905	0.904553966566076	-0.25184132561887	-0.364353762688115	-0.379742290155694	-0.413053098390524
"TRIDC4BG048890"	0.616404667189336	0.625415776596348	0.327219616115622	0.173130275138039	-0.265820170983114	0.426853950910978	-0.210734636788593	0.0684312832848071	0.15869458516397
"TRIDC3AG044880"	0.119693771152855	0.810431604709	0.38824006479386	0.258502820047411	-0.208461953258166	0.185022360369961	-0.288914755552415	0.0987606755247079	0.0668354916096018
"TRIDC5AG008790"	0.440424066462448	0.495273819370619	0.595625997900464	0.857486608084294	-0.32885691868764	-0.0968991432692305	-0.457049725610309	-0.152514442126828	-0.241389542169851
"TRIDC3AG055090"	-0.198617966413362	-0.266153704923824	-0.455698391602062	-0.232538196132804	0.645616983493528	0.604405230502992	0.13020774136368	0.119405524617881	-0.00042110283471578
"TRIDC4BG036720"	-0.0239677663784695	0.124825960333129	0.417313442627068	0.059571104459623	0.172394576782525	-0.306527858598205	-0.486841829132414	-0.0244513518924184	-0.00620124827415358
"TRIDC7AG027260"	-0.227351524624564	-0.308399730260974	-0.299142916993809	-0.201243962264404	0.987861117939648	-0.126889520905297	-0.161038275769256	-0.265022585409152	-0.160712364939781
"TRIDC7BG034870"	0.371553169411931	0.159281820082962	0.488016254276569	0.323299130863357	-0.769618742228744	0.200559425991165	0.0182749011082807	0.149673653058237	0.290863305874483
"TRIDC4AG011480"	-0.24850162539244	-0.344626400318314	-0.241960286298766	-0.242129754587707	0.936490982043288	-0.155941958207524	-0.139561996159938	-0.301771686464863	0.0162872683153589
"TRIDC4BG031730"	0.103607336332441	-0.018384713600376	0.618169991467485	0.223449091348373	0.521380981270208	-0.272977222083327	-0.7851776354514	-0.487618709300989	-0.109718194340836
"TRIDC4AG007880"	-0.217030747560644	-0.302146502673549	-0.260261346798299	-0.189152570598566	0.966765002652581	-0.138175090295668	-0.190219478168534	-0.281311043150674	-0.148766312464164
"TRIDC7BG003590"	-0.267502035054355	-0.191519494567155	-0.625166280350983	-0.314826167611499	0.105892075909254	-0.0108111822248695	0.544035713820805	0.26124683513613	-0.115490128798901
"TRIDC6BG060310"	0.476080744029121	0.548627916687885	0.904525378032386	0.498684248206703	-0.509961808684405	-0.149807576940992	-0.637740577321365	-0.210969749090389	-0.0202380549258829
"TRIDC6BG044590"	-0.178297705513911	-0.249707790167468	-0.16765856097556	-0.1438094452266	0.973156941685801	-0.110121661379956	-0.26269694606538	-0.307687424524676	-0.135471869290257
"TRIDC6AG013580"	0.0327176773533417	-0.051118735423671	0.496539238244565	0.122803186727772	0.521175488408231	-0.237663307315321	-0.646001349823116	-0.458130433072167	0.0814950678927361
"TRIDC3AG053500"	-0.430152908285894	-0.439293349579978	-0.820303184688617	-0.556356130501142	0.174151565427212	0.203574108792698	0.825703366685403	0.521598298157022	0.253721993479321
"TRIDC5BG065350"	-0.153354245268854	-0.202337315733307	0.0606281980564974	-0.0684774303400975	0.923833291575123	-0.213730842098161	-0.45972421972214	-0.413975814719082	-0.0523580604544763
"TRIDC5BG071830"	-0.224350136689215	-0.312434059976434	-0.266704523019069	-0.201000903274923	0.977043825644419	-0.136135177068846	-0.17571291482208	-0.269029178993446	-0.156402713722039
"TRIDC4BG061770"	-0.260922561704061	-0.331581313639706	-0.426850149203371	-0.303118522515537	0.957830274911507	0.0248798615499622	-0.0255220775992363	-0.1410023245667	-0.0416036589154821
"TRIDC4AG045360"	-0.225307296427396	-0.340629951466396	-0.161882877813077	-0.195289002305922	0.951464700771034	-0.190971090842906	-0.224526490408363	-0.304331985214189	-0.10694203629823
"TRIDC2BG085370"	-0.36288128100314	-0.545278958577062	-0.698749974227894	-0.502502111961183	0.284050795583354	0.0666069392736016	0.693892185538659	0.359239148364483	0.202724920417798
"TRIDC5BG040630"	-0.266222713047061	-0.281060576623123	-0.763694470998008	-0.373933764650618	-0.00505694991930453	0.281766931370492	0.795767089807072	0.628551277095407	0.142999042404569
"TRIDC3BG052200"	-0.0249877827872197	0.342301029755946	0.0744727655456214	0.337795513748519	-0.166941764999235	-0.174412154859123	-0.11888745127834	0.00350162848810995	-0.448851902957763
"TRIDC1AG033240"	0.011420393286286	0.0403096178848398	0.0615558469565813	0.00609989681318548	0.524859145286942	-0.17009668171653	-0.410996421723958	-0.276497821001281	-0.409223736540855
"TRIDC5AG064440"	0.31319428289741	0.506933093661168	0.958111272734478	0.502668820746513	-0.308192060516658	-0.200703339322045	-0.763539137075517	-0.324381361332851	0.0065125290270041
"TRIDC4BG009070"	-0.306273963355523	-0.333450535109071	-0.757567546395515	-0.438369762611374	-0.141875009325179	0.187026046577737	0.890296979354785	0.703046036897561	0.209143494232551
"TRIDC6AG053940"	-0.215627177904073	-0.267719878193003	-0.225205308458424	-0.194934666042403	0.980670482837894	-0.162708988620107	-0.248439071766325	-0.310922228910599	-0.186076046295918
"TRIDC2AG058770"	0.313100253823536	0.431314492476893	0.931354144360985	0.44364453545678	-0.425718665313892	-0.178777384656876	-0.674955204838081	-0.269374713765693	0.104809205714927
"TRIDC5BG005810"	-0.185189015192972	-0.172703486305388	-0.0878807903776045	-0.106527580917442	0.923235126267173	-0.249573830115602	-0.381296776691497	-0.420425338739996	-0.194202049305646
"TRIDC4AG000420"	-0.245209712429111	-0.0435226267363108	-0.216769073609116	-0.219748755719891	-0.0992757849813675	-0.256981754978734	0.110824398490146	-0.022192828605274	-0.2679189919749
"TRIDC5AG010530"	-0.0131949761252243	0.162163533110829	0.397127905782016	0.140155822221051	0.681541955495634	-0.270132782843571	-0.674657884220885	-0.44799863695342	-0.0553130926394316
"TRIDC2AG050270"	-0.176574293553275	-0.220824376258469	-0.0510117920179711	-0.0762179247685948	0.947599561763807	-0.201898656289609	-0.371749104510109	-0.379714857101931	-0.124346672831926
"TRIDC5BG051590"	0.210420479033077	0.768672943086767	0.306868763565743	0.400054464572857	-0.612585823518772	0.120038858451512	-0.102788477563383	0.18522792641403	-0.126491991741457
"TRIDC1BG035660"	0.212359495142343	0.572565713234335	0.590070947805014	0.154955041840075	0.0374654935605302	0.154242468337177	-0.597459520202041	-0.165091445881158	0.233632119589691
"TRIDC4AG007840"	-0.0777110864419719	-0.12341432991188	0.34637193629482	0.0820065602827534	0.759552107128284	-0.217248140423557	-0.590285205860078	-0.466714594319069	0.110263010672021
"TRIDC7BG017360"	0.221275815189423	0.0587761546176415	0.426843571402693	0.161887983793533	-0.744750048121615	-0.186421081124189	-0.0332001401727914	-0.0185416331828269	0.131173760285446
"TRIDC7AG051950"	0.0678256634252194	0.44397133412939	-0.00327460236453724	0.0254198091597036	-0.305833260792297	0.0429306842073888	0.160550240048598	0.744272430349613	0.123271678553747
"TRIDC7BG035060"	0.0985587925125668	0.0915350466061108	0.0725501535925303	0.15723318383221	0.568537070125875	0.164359082314274	-0.34034160601086	-0.156663014308895	-0.107404498958679
"TRIDC6BG019910"	-0.366686623023776	-0.432989283178142	-0.80660504004066	-0.481006651990517	0.312097679677841	0.163618295098443	0.711994911233651	0.456207784263205	0.0991425291418931
"TRIDC2BG085620"	0.903583035272161	0.523979789648261	0.40308336887327	0.483087549487076	-0.260521213067062	0.148336342332966	-0.332799892641471	-0.0416126924166396	-0.156778104783247
"TRIDC4BG061380"	-0.14184605304274	-0.254975771870175	-0.172888565517607	-0.136900195751925	0.920500735879017	-0.0861862018561759	-0.259165511614902	-0.308846908874643	-0.168640234946368
"TRIDC2BG055060"	-0.147656242716337	-0.194093542225017	0.0375580562994886	-0.0272073186005623	0.936799692116627	-0.208354761095829	-0.431965139833212	-0.400294915590244	-0.0832833838135473
"TRIDC3BG033780"	-0.285021530827382	-0.394515335510917	-0.637751714902028	-0.398096888553077	-0.301740113799332	0.259191388456943	0.904311676852633	0.385186015437977	0.312476745223585
"TRIDC1BG025110"	-0.276925022831016	-0.356529337510102	-0.46038183958753	-0.30576146579689	0.945579340022173	-0.0693069022541892	-0.00509324765825143	-0.155186925271868	-0.166085671521071
"TRIDC2BG046920"	-0.21129491898327	-0.315701380245358	-0.24027325210405	-0.225894138674656	0.979764334393942	-0.138355167804437	-0.207290666817409	-0.288332659119407	-0.138220355835447
"TRIDC3BG040120"	-0.131827509124536	-0.112580479111222	-0.163377279553999	-0.169315581101351	0.473140269283784	-0.044181214505357	-0.0904653432657007	-0.12489377571959	0.0390251922908475
"TRIDC1BG041540"	0.230619936490065	0.550133064205284	0.726211130471974	0.344837695695796	-0.489816116373534	0.13588966401704	-0.361886830704475	-0.0827809822612538	0.325813376744469
"TRIDC6AG034190"	-0.216942515735892	-0.311899546311276	-0.307459956728869	-0.218544732832165	0.922268274722125	-0.0815331491491427	-0.0845493898323856	-0.199689314775054	-0.116793529657157
"TRIDC3AG002140"	-0.255598933207805	-0.333576716050134	-0.432751977245303	-0.277367417834694	0.859864318979738	-0.0864915458251107	0.0067523423421616	-0.161023832507663	-0.184943187773488
"TRIDC6AG017720"	-0.101285941921099	0.00657741428361963	-0.0632057253918107	-0.00391704136709352	0.575631160166275	-0.126172900250947	-0.270925089552523	-0.186699434822387	-0.292555566457691
"TRIDC7AG012860"	-0.21425524851532	-0.254845853468978	-0.283317521307451	-0.249858786366684	0.794991895066028	-0.151332881246775	-0.10411405371419	-0.212531872098929	-0.106257619404468
"TRIDC7AG026680"	-0.0306809946070753	0.0444314840229521	-0.102178787440162	-0.207537912379148	-0.088296626245493	0.513634595507267	0.324742305849271	0.250322746442897	0.537891702621111
"TRIDC7BG033920"	0.387372610491002	0.515738210602075	0.9691063100404	0.486590809418146	-0.316057681949286	-0.183662197787287	-0.765250786715814	-0.308492939681673	0.0773868898943897
"TRIDC5BG028630"	0.625372068584385	0.529154170127828	0.831894579848581	0.445878656503866	-0.546469970503268	-0.191627012368007	-0.544107665915042	-0.185481273626575	-0.0116895613426177
"TRIDC7AG019350"	0.489383435969454	0.326461172461203	0.792543784855051	0.644433529325627	-0.341633091584775	0.0254268010181215	-0.544095039575229	-0.220895082567467	0.061279450838118
"TRIDC4AG046540"	-0.314907033669702	-0.36216970139403	-0.351396977166252	-0.314151887755661	0.80461530716702	0.161431775053145	0.0708536572201994	0.0355341570319436	0.163187362507418
"TRIDC3AG031240"	0.372095409666108	0.254703111481692	0.605874919078635	0.683900409667537	-0.246292947992354	-0.0597788174995006	-0.460974241518952	-0.230202610429306	-0.153494834233404
"TRIDC4BG053770"	0.248022447023115	0.602971150012893	0.500105795408513	0.31968508143353	-0.0856189974673462	-0.111297891159883	-0.476799880235282	-0.115484560752863	0.26807991213963
"TRIDC6BG014470"	-0.217846967583219	-0.350430645691685	-0.269247865104015	-0.206922158882164	0.957519468242294	-0.219343781743042	-0.190138844403732	-0.347742531735196	-0.186450359905556
"TRIDC3AG070030"	0.533600305082538	0.472424106721599	0.662969299663387	0.717031131757368	-0.303791441937358	-0.166391414761047	-0.597245952293487	-0.255303904089874	-0.376163663419537
"TRIDC5AG036790"	0.761863014745356	0.48592743869576	0.677387896894707	0.361601973646629	-0.383554999564569	-0.0523730685811225	-0.486143693908177	-0.14800768486988	-0.182875863308947
