nodeName	altName	nodeAttr[nodesPresent, ]
TRIDC7AG069910	NA	blue
TRIDC2BG038590	NA	turquoise
TRIDC5AG014180	NA	blue
TRIDC2AG063050	NA	turquoise
TRIDC2BG055250	NA	blue
TRIDC6BG046880	NA	blue
TRIDC7BG028880	NA	blue
TRIDC3AG065730	NA	turquoise
TRIDC3AG036290	NA	turquoise
TRIDC2AG018730	NA	turquoise
TRIDC1AG036320	NA	blue
TRIDC4BG026300	NA	turquoise
TRIDC4AG055580	NA	blue
TRIDC4AG014250	NA	blue
TRIDC7BG030170	NA	blue
TRIDC3BG042580	NA	turquoise
TRIDC5BG020600	NA	brown
TRIDC2AG063730	NA	blue
TRIDC4BG039700	NA	turquoise
TRIDC5BG029270	NA	blue
TRIDC7AG030480	NA	turquoise
TRIDC2AG069450	NA	blue
TRIDC5BG034350	NA	blue
TRIDC3BG022570	NA	turquoise
TRIDC5AG025800	NA	turquoise
TRIDC6BG059130	NA	turquoise
TRIDC2BG052660	NA	turquoise
TRIDC4AG012360	NA	turquoise
TRIDC6BG064770	NA	turquoise
TRIDC7BG033770	NA	blue
TRIDC6AG048390	NA	turquoise
TRIDC6BG060530	NA	turquoise
TRIDC1BG058040	NA	turquoise
TRIDC2AG006240	NA	blue
TRIDC2AG049740	NA	turquoise
TRIDC3BG014560	NA	turquoise
TRIDC4AG036700	NA	turquoise
TRIDC5AG043650	NA	turquoise
TRIDC5BG043130	NA	blue
TRIDC3AG048060	NA	turquoise
TRIDC1AG025140	NA	blue
TRIDC2BG077200	NA	blue
TRIDC1BG018020	NA	blue
TRIDC5BG056070	NA	turquoise
TRIDC6BG063840	NA	turquoise
TRIDC4AG061950	NA	turquoise
TRIDC7BG040720	NA	turquoise
TRIDC5AG031250	NA	turquoise
TRIDC1BG042250	NA	blue
TRIDC5BG020760	NA	blue
TRIDC7BG055480	NA	blue
TRIDC3AG037230	NA	blue
TRIDC4AG001980	NA	turquoise
TRIDC1AG039520	NA	blue
TRIDC2AG075470	NA	blue
TRIDC3BG025460	NA	blue
TRIDC6BG063620	NA	blue
TRIDC3AG017660	NA	brown
TRIDC1BG072540	NA	blue
TRIDC2BG076240	NA	blue
TRIDC5AG044400	NA	turquoise
TRIDC7BG048400	NA	blue
TRIDC6BG054350	NA	turquoise
TRIDC7AG034350	NA	turquoise
TRIDC3AG038230	NA	blue
TRIDC5BG084120	NA	turquoise
TRIDC4BG063590	NA	turquoise
TRIDC7AG068310	NA	turquoise
TRIDC5AG051680	NA	turquoise
TRIDC1BG026070	NA	turquoise
TRIDC4AG004780	NA	blue
TRIDC4BG055360	NA	blue
TRIDC2BG066930	NA	turquoise
TRIDC4BG035730	NA	turquoise
TRIDC7AG055970	NA	turquoise
TRIDC1AG047810	NA	turquoise
TRIDC4BG004930	NA	turquoise
TRIDC4AG053270	NA	turquoise
TRIDC3BG086390	NA	turquoise
TRIDC3AG036120	NA	turquoise
TRIDC2AG013940	NA	blue
TRIDC1BG003380	NA	turquoise
TRIDC6AG035040	NA	blue
TRIDC2AG044330	NA	turquoise
TRIDC3AG022600	NA	turquoise
TRIDC6AG009630	NA	turquoise
TRIDC6AG022960	NA	blue
TRIDC3BG084300	NA	turquoise
TRIDC2BG030090	NA	turquoise
TRIDC7AG051030	NA	yellow
TRIDC1AG034370	NA	turquoise
TRIDC5AG054240	NA	blue
TRIDC7AG032140	NA	blue
TRIDC3BG081680	NA	blue
TRIDC5AG038970	NA	turquoise
TRIDC2AG040290	NA	blue
TRIDC2AG043840	NA	turquoise
TRIDC7BG034380	NA	blue
TRIDC1AG032510	NA	turquoise
TRIDC4BG033640	NA	turquoise
TRIDC5BG004170	NA	turquoise
TRIDC7AG029090	NA	turquoise
TRIDC2AG001610	NA	turquoise
TRIDC2AG003670	NA	blue
TRIDC6BG021970	NA	turquoise
TRIDC2BG028710	NA	blue
TRIDC1AG024080	NA	turquoise
TRIDC6BG065320	NA	blue
TRIDC6BG048270	NA	turquoise
TRIDC5AG061800	NA	blue
TRIDC3AG024880	NA	blue
TRIDC4AG046240	NA	blue
TRIDC2BG044480	NA	turquoise
TRIDC7BG021670	NA	turquoise
TRIDC3BG069360	NA	turquoise
TRIDC6BG061810	NA	blue
TRIDC1AG056210	NA	turquoise
TRIDC7AG061960	NA	turquoise
TRIDC7AG004200	NA	blue
TRIDC5BG028680	NA	turquoise
TRIDC6AG017760	NA	blue
TRIDC2AG044640	NA	blue
TRIDC7AG011900	NA	turquoise
TRIDC7AG035720	NA	blue
TRIDC2AG048430	NA	turquoise
TRIDC6AG046430	NA	blue
TRIDC4BG040510	NA	turquoise
TRIDC4AG049340	NA	turquoise
TRIDC7BG034200	NA	turquoise
TRIDC4AG010030	NA	blue
TRIDC1AG025190	NA	turquoise
TRIDC4AG010970	NA	blue
TRIDC2AG055500	NA	turquoise
TRIDC1BG047850	NA	blue
TRIDC2BG022750	NA	blue
TRIDC7BG025970	NA	blue
TRIDC2AG070590	NA	yellow
TRIDC2BG039950	NA	blue
TRIDC5BG051010	NA	blue
TRIDC7AG049580	NA	blue
TRIDC6BG048040	NA	blue
TRIDC1AG040260	NA	turquoise
TRIDC7BG001900	NA	turquoise
TRIDC7BG039880	NA	blue
TRIDC5AG031850	NA	turquoise
TRIDC1AG015290	NA	blue
TRIDC3BG033760	NA	blue
TRIDC1BG017960	NA	blue
TRIDC4AG002290	NA	turquoise
TRIDC3BG085930	NA	blue
TRIDC2BG035000	NA	turquoise
TRIDC1BG017240	NA	turquoise
TRIDC7BG068460	NA	turquoise
TRIDC5AG074370	NA	turquoise
TRIDC5AG059310	NA	blue
TRIDC6BG053010	NA	turquoise
TRIDC3AG023990	NA	yellow
TRIDC5AG041370	NA	turquoise
TRIDC5BG017620	NA	yellow
TRIDC3BG040200	NA	turquoise
TRIDC3BG033300	NA	turquoise
TRIDC7AG077290	NA	turquoise
TRIDC1AG037460	NA	turquoise
TRIDC4BG053600	NA	blue
TRIDC2BG024830	NA	turquoise
TRIDC4BG014590	NA	turquoise
TRIDC7AG050610	NA	blue
TRIDC1BG011560	NA	blue
TRIDC3AG026510	NA	turquoise
TRIDC2AG017690	NA	blue
TRIDC1AG039080	NA	turquoise
TRIDC4AG032300	NA	blue
TRIDC7BG058710	NA	turquoise
TRIDC1AG009340	NA	blue
TRIDC6AG053740	NA	turquoise
TRIDC2BG032520	NA	blue
TRIDC4BG001750	NA	turquoise
TRIDC7AG074470	NA	turquoise
TRIDC3AG023780	NA	turquoise
TRIDC1AG058930	NA	blue
TRIDC5AG056260	NA	turquoise
TRIDC4BG060640	NA	turquoise
TRIDC3AG011180	NA	turquoise
TRIDC1BG043960	NA	grey
TRIDC6BG044900	NA	turquoise
TRIDC5BG003390	NA	turquoise
TRIDC7BG013350	NA	turquoise
TRIDC5AG004750	NA	blue
TRIDC3BG060400	NA	turquoise
TRIDC4BG006480	NA	blue
TRIDC2BG033730	NA	turquoise
TRIDC1BG040600	NA	turquoise
TRIDC4AG015800	NA	blue
TRIDC5AG058640	NA	turquoise
TRIDC2AG049250	NA	blue
TRIDC3BG069960	NA	turquoise
TRIDC5BG011080	NA	turquoise
TRIDC6BG029070	NA	blue
TRIDC1BG072870	NA	blue
TRIDC2AG004490	NA	turquoise
TRIDC6BG003200	NA	turquoise
TRIDC5BG063260	NA	turquoise
TRIDC6BG017690	NA	grey
TRIDC4BG049990	NA	yellow
TRIDC3BG085980	NA	blue
TRIDC7AG020090	NA	blue
TRIDC4AG006400	NA	blue
TRIDC3BG081760	NA	turquoise
TRIDC2AG078330	NA	blue
TRIDC7BG003110	NA	turquoise
TRIDC1BG044300	NA	blue
TRIDC7BG022430	NA	blue
TRIDC4BG029410	NA	turquoise
TRIDC6BG046240	NA	turquoise
TRIDC1AG022060	NA	turquoise
TRIDC7AG028660	NA	blue
TRIDC3AG014750	NA	turquoise
TRIDC2AG070060	NA	blue
TRIDC5BG083780	NA	blue
TRIDC4BG037420	NA	red
TRIDC3BG044100	NA	turquoise
TRIDC2AG056700	NA	turquoise
TRIDC5BG039930	NA	blue
TRIDC2AG078220	NA	blue
TRIDC6AG010970	NA	blue
TRIDC3AG020140	NA	turquoise
TRIDC2BG040770	NA	turquoise
TRIDC2BG069780	NA	green
TRIDC6BG045470	NA	turquoise
TRIDC7BG026060	NA	turquoise
TRIDC3BG042280	NA	turquoise
TRIDC3BG061790	NA	turquoise
TRIDC1AG018660	NA	blue
TRIDC3BG050390	NA	turquoise
TRIDC4BG002640	NA	green
TRIDC2BG011730	NA	blue
TRIDC1BG058070	NA	turquoise
TRIDC7AG039410	NA	blue
TRIDC5BG002140	NA	turquoise
TRIDC1AG007550	NA	turquoise
TRIDC4AG041360	NA	blue
TRIDC4BG031290	NA	blue
TRIDC3BG085580	NA	turquoise
TRIDC7BG026650	NA	blue
TRIDC4BG041980	NA	turquoise
TRIDC7AG029690	NA	blue
TRIDC1AG019380	NA	blue
TRIDC7AG024510	NA	turquoise
TRIDC7AG045480	NA	turquoise
TRIDC5AG028760	NA	turquoise
TRIDC1BG020840	NA	grey
TRIDC5AG007060	NA	blue
TRIDC3BG077980	NA	turquoise
TRIDC7AG001120	NA	turquoise
TRIDC5BG075420	NA	blue
TRIDC4BG037610	NA	turquoise
TRIDC6AG035060	NA	blue
TRIDC6AG012420	NA	brown
TRIDC1BG074650	NA	blue
TRIDC4BG051600	NA	turquoise
TRIDC7AG031970	NA	blue
TRIDC1BG025800	NA	turquoise
TRIDC4BG012940	NA	turquoise
TRIDC5AG025740	NA	turquoise
TRIDC3AG039950	NA	turquoise
TRIDC4BG049860	NA	turquoise
TRIDC5BG017000	NA	turquoise
TRIDC2BG072170	NA	turquoise
TRIDC4BG015220	NA	turquoise
TRIDC2AG012760	NA	blue
TRIDC3BG057840	NA	blue
TRIDC2BG022190	NA	brown
TRIDC4BG059330	NA	turquoise
TRIDC7BG055290	NA	blue
TRIDC7AG073250	NA	blue
TRIDC4BG055990	NA	blue
TRIDC7AG018760	NA	turquoise
TRIDC1BG017120	NA	turquoise
TRIDC2BG060760	NA	turquoise
TRIDC6AG031860	NA	blue
TRIDC1AG001220	NA	turquoise
TRIDC4BG002480	NA	blue
TRIDC1BG058960	NA	turquoise
TRIDC5BG006640	NA	blue
TRIDC5AG045400	NA	turquoise
TRIDC3BG052630	NA	turquoise
TRIDC3BG053400	NA	turquoise
TRIDC5AG013630	NA	blue
TRIDC6BG037680	NA	turquoise
TRIDC1AG052610	NA	blue
TRIDC4AG053100	NA	turquoise
TRIDC7AG046270	NA	turquoise
TRIDC1AG049130	NA	turquoise
TRIDC5AG061580	NA	turquoise
TRIDC2BG025700	NA	blue
TRIDC6AG052520	NA	blue
TRIDC5BG040300	NA	turquoise
TRIDC2BG042410	NA	turquoise
TRIDC2AG070470	NA	turquoise
TRIDC4BG039720	NA	turquoise
TRIDC1AG015240	NA	turquoise
TRIDC3BG043790	NA	turquoise
TRIDC4BG043970	NA	turquoise
TRIDC4AG032680	NA	turquoise
TRIDC6AG010440	NA	blue
TRIDC6BG051220	NA	yellow
TRIDC5BG046910	NA	turquoise
TRIDC1AG043110	NA	blue
TRIDC3BG046680	NA	turquoise
TRIDC3AG061650	NA	blue
TRIDC1BG028980	NA	turquoise
TRIDC2AG004380	NA	turquoise
TRIDC3AG030100	NA	turquoise
TRIDC6AG030180	NA	blue
TRIDC2BG032770	NA	brown
TRIDC6BG039540	NA	turquoise
TRIDC1AG031890	NA	turquoise
TRIDC5AG005640	NA	blue
TRIDC3AG033970	NA	blue
TRIDC1AG036130	NA	turquoise
TRIDC3BG042620	NA	red
TRIDC6BG066200	NA	blue
TRIDC5AG056940	NA	turquoise
TRIDC1AG030720	NA	turquoise
TRIDC2BG003460	NA	turquoise
TRIDC4AG039700	NA	blue
TRIDC2AG030560	NA	blue
TRIDC2BG052580	NA	turquoise
TRIDC7AG077560	NA	blue
TRIDC6AG049730	NA	blue
TRIDC3BG057970	NA	blue
TRIDC2AG063690	NA	blue
TRIDC2BG080530	NA	turquoise
TRIDC6AG058570	NA	blue
TRIDC2AG024220	NA	turquoise
TRIDC1BG049210	NA	turquoise
TRIDC3BG045860	NA	blue
TRIDC4BG061780	NA	turquoise
TRIDC7AG006080	NA	turquoise
TRIDC5BG063720	NA	blue
TRIDC5BG073270	NA	turquoise
TRIDC6AG001200	NA	brown
TRIDC7AG008530	NA	turquoise
TRIDC1BG022210	NA	blue
TRIDC1AG047790	NA	green
TRIDC2AG078380	NA	turquoise
TRIDC2AG004290	NA	turquoise
TRIDC2BG030800	NA	blue
TRIDC1AG016230	NA	turquoise
TRIDC6AG031980	NA	turquoise
TRIDC1AG021430	NA	turquoise
TRIDC6AG026790	NA	turquoise
TRIDC1AG014100	NA	turquoise
TRIDC7BG046380	NA	turquoise
TRIDC7AG042730	NA	turquoise
TRIDC2AG059590	NA	turquoise
TRIDC1AG012760	NA	turquoise
TRIDC7BG043380	NA	turquoise
TRIDC4BG004780	NA	blue
TRIDC3BG067600	NA	blue
TRIDC4BG052740	NA	turquoise
TRIDC4BG041480	NA	blue
TRIDC4AG058970	NA	turquoise
TRIDC4AG054440	NA	turquoise
TRIDC1BG056860	NA	grey
TRIDC3AG040620	NA	blue
TRIDC3AG024590	NA	turquoise
TRIDC5AG028930	NA	turquoise
TRIDC1BG046910	NA	blue
TRIDC1AG001230	NA	turquoise
TRIDC4BG047000	NA	turquoise
TRIDC3AG035890	NA	turquoise
TRIDC1BG056900	NA	blue
TRIDC4AG012260	NA	blue
TRIDC1AG019370	NA	turquoise
TRIDC5AG075020	NA	brown
TRIDC3AG026180	NA	blue
TRIDC7BG026860	NA	turquoise
TRIDC5BG016360	NA	turquoise
TRIDC5AG041830	NA	turquoise
TRIDC4BG034810	NA	brown
TRIDC1BG015920	NA	blue
TRIDC5BG039210	NA	blue
TRIDC2AG076950	NA	turquoise
TRIDC5AG009530	NA	turquoise
TRIDC3AG053800	NA	turquoise
TRIDC5AG056450	NA	turquoise
TRIDC6AG045080	NA	turquoise
TRIDC3AG009380	NA	turquoise
TRIDC3AG019090	NA	turquoise
TRIDC4BG020580	NA	turquoise
TRIDC6BG052870	NA	turquoise
TRIDC2BG000530	NA	blue
TRIDC3AG075690	NA	turquoise
TRIDC7BG011800	NA	blue
TRIDC5AG029060	NA	blue
TRIDC2BG055840	NA	turquoise
TRIDC6AG055740	NA	blue
TRIDC3BG060250	NA	turquoise
TRIDC2BG050450	NA	turquoise
TRIDC1AG058430	NA	blue
TRIDC3BG019050	NA	turquoise
TRIDC7BG029110	NA	blue
TRIDC6AG039310	NA	turquoise
TRIDC4BG017440	NA	turquoise
TRIDC6AG011520	NA	turquoise
TRIDC5AG055460	NA	blue
TRIDC3BG058870	NA	turquoise
TRIDC6AG061770	NA	turquoise
TRIDC3BG064380	NA	blue
TRIDC4AG006270	NA	turquoise
TRIDC5BG063170	NA	blue
TRIDC4AG060580	NA	blue
TRIDC3AG028900	NA	turquoise
TRIDC1AG040320	NA	turquoise
TRIDC5BG070430	NA	turquoise
TRIDC7AG077360	NA	blue
TRIDC2BG034720	NA	turquoise
TRIDC5BG077960	NA	turquoise
TRIDC6AG061780	NA	turquoise
TRIDC5BG010230	NA	turquoise
TRIDC5AG038080	NA	blue
TRIDC1AG028060	NA	blue
TRIDC4AG038870	NA	blue
TRIDC3AG071480	NA	turquoise
TRIDC5AG046430	NA	turquoise
TRIDC5AG018930	NA	turquoise
TRIDC5BG033260	NA	blue
TRIDC2BG020110	NA	turquoise
TRIDC5BG048660	NA	blue
TRIDC4BG020530	NA	blue
TRIDC6BG011820	NA	turquoise
TRIDC4AG050660	NA	turquoise
TRIDC7AG037770	NA	turquoise
TRIDC1AG023190	NA	turquoise
TRIDC3BG082960	NA	turquoise
TRIDC2AG069540	NA	turquoise
TRIDC1AG037820	NA	turquoise
TRIDC4BG038940	NA	turquoise
TRIDC5AG065690	NA	blue
TRIDC4BG049680	NA	blue
TRIDC3BG036050	NA	blue
TRIDC3AG064090	NA	yellow
TRIDC4BG046720	NA	turquoise
TRIDC7BG040940	NA	turquoise
TRIDC2BG090870	NA	turquoise
TRIDC2AG073270	NA	blue
TRIDC3BG012700	NA	blue
TRIDC5BG048970	NA	blue
TRIDC3BG033130	NA	turquoise
TRIDC4BG043140	NA	turquoise
TRIDC7BG005070	NA	turquoise
TRIDC5AG019570	NA	blue
TRIDC7BG023730	NA	blue
TRIDC4BG031740	NA	blue
TRIDC2BG075090	NA	turquoise
TRIDC3BG047790	NA	turquoise
TRIDC5AG001710	NA	blue
TRIDC7AG015580	NA	turquoise
TRIDC3AG000040	NA	blue
TRIDC3BG065030	NA	turquoise
TRIDC1BG038010	NA	blue
TRIDC4BG038160	NA	blue
TRIDC1BG048720	NA	turquoise
TRIDC6AG002480	NA	blue
TRIDC7AG026940	NA	blue
TRIDC3BG026920	NA	blue
TRIDC3BG027380	NA	turquoise
TRIDC1AG040250	NA	blue
TRIDC6AG061310	NA	turquoise
TRIDC5BG017670	NA	turquoise
TRIDC7AG049040	NA	turquoise
TRIDC2AG043690	NA	blue
TRIDC4AG072190	NA	turquoise
TRIDC4AG053260	NA	turquoise
TRIDC5AG052110	NA	turquoise
TRIDC1BG052860	NA	brown
TRIDC7BG017150	NA	turquoise
TRIDC5BG032690	NA	turquoise
TRIDC5BG007290	NA	turquoise
TRIDC3BG051140	NA	turquoise
TRIDC6BG027500	NA	turquoise
TRIDC4BG016490	NA	turquoise
TRIDC4BG042090	NA	turquoise
TRIDC4AG020760	NA	turquoise
TRIDC4AG036460	NA	turquoise
TRIDC6AG017980	NA	turquoise
TRIDC5BG057740	NA	turquoise
TRIDC5AG013040	NA	blue
TRIDC6BG001100	NA	turquoise
TRIDC6BG050260	NA	turquoise
TRIDC2BG011850	NA	turquoise
TRIDC6BG019050	NA	turquoise
TRIDC7AG028860	NA	blue
TRIDC4AG007250	NA	turquoise
TRIDC2BG026650	NA	turquoise
TRIDC4BG049770	NA	blue
TRIDC3BG046080	NA	turquoise
TRIDC4BG053830	NA	turquoise
TRIDC7AG026100	NA	turquoise
TRIDC3BG028440	NA	blue
TRIDC3AG014600	NA	blue
TRIDC2BG009660	NA	turquoise
TRIDC2AG063260	NA	turquoise
TRIDC7AG038620	NA	turquoise
TRIDC3AG042890	NA	blue
TRIDC3BG078660	NA	turquoise
TRIDC5AG007540	NA	turquoise
TRIDC3BG027100	NA	blue
TRIDC5AG065030	NA	blue
TRIDC2AG001130	NA	blue
TRIDC7AG043580	NA	turquoise
TRIDC3BG026240	NA	turquoise
TRIDC5BG072930	NA	turquoise
TRIDC6BG044450	NA	turquoise
TRIDC2BG060260	NA	turquoise
TRIDC4AG032570	NA	blue
TRIDC7AG043020	NA	blue
TRIDC5AG070980	NA	blue
TRIDC7AG040240	NA	turquoise
TRIDC7BG064140	NA	blue
TRIDC5AG047100	NA	blue
TRIDC5BG054250	NA	blue
TRIDC3AG025710	NA	turquoise
TRIDC7BG043860	NA	blue
TRIDC1AG034260	NA	turquoise
TRIDC1BG019920	NA	turquoise
TRIDC5BG081960	NA	blue
TRIDC2BG081360	NA	turquoise
TRIDC7AG073090	NA	turquoise
TRIDC3AG042700	NA	turquoise
TRIDC1AG041620	NA	turquoise
TRIDC3AG051660	NA	turquoise
TRIDC2AG021010	NA	turquoise
TRIDC5BG048990	NA	blue
TRIDC5BG020890	NA	turquoise
TRIDC3BG049310	NA	blue
TRIDC5BG034340	NA	blue
TRIDC7AG029930	NA	turquoise
TRIDC1BG057060	NA	turquoise
TRIDC2AG068320	NA	brown
TRIDC3BG016350	NA	turquoise
TRIDC2AG081250	NA	turquoise
TRIDC1BG055410	NA	turquoise
TRIDC1BG056120	NA	turquoise
TRIDC7AG015660	NA	blue
TRIDC2BG053080	NA	blue
TRIDC4BG002460	NA	blue
TRIDC6AG045090	NA	turquoise
TRIDC3AG046940	NA	blue
TRIDC2AG059810	NA	turquoise
TRIDC5AG025810	NA	blue
TRIDC4BG039980	NA	turquoise
TRIDC2BG042000	NA	turquoise
TRIDC7AG074460	NA	blue
TRIDC1BG016010	NA	turquoise
TRIDC5AG023180	NA	blue
TRIDC3BG058850	NA	turquoise
TRIDC2AG029460	NA	turquoise
TRIDC7BG044640	NA	blue
TRIDC1AG010160	NA	turquoise
TRIDC5BG057030	NA	turquoise
TRIDC6BG053890	NA	turquoise
TRIDC1BG052880	NA	blue
TRIDC6AG011510	NA	turquoise
TRIDC5BG039560	NA	blue
TRIDC1AG055590	NA	blue
TRIDC7BG061860	NA	red
TRIDC3BG085630	NA	turquoise
TRIDC5AG030930	NA	turquoise
TRIDC1AG031000	NA	turquoise
TRIDC5AG002360	NA	turquoise
TRIDC5AG024210	NA	turquoise
TRIDC5AG023740	NA	blue
TRIDC6BG029180	NA	turquoise
TRIDC6AG022750	NA	turquoise
TRIDC2BG062770	NA	turquoise
TRIDC3BG023580	NA	turquoise
TRIDC2AG056360	NA	yellow
TRIDC3AG022310	NA	blue
TRIDC2AG016970	NA	turquoise
TRIDC3BG050240	NA	turquoise
TRIDC5BG040980	NA	turquoise
TRIDC2AG057550	NA	blue
TRIDC2BG018850	NA	turquoise
TRIDC6AG022360	NA	turquoise
TRIDC4AG019550	NA	blue
TRIDC2BG014700	NA	turquoise
TRIDC1AG037700	NA	blue
TRIDC3AG005290	NA	turquoise
TRIDC5BG042430	NA	turquoise
TRIDC4BG017850	NA	blue
TRIDC4BG040990	NA	blue
TRIDC3AG025880	NA	blue
TRIDC6BG047140	NA	turquoise
TRIDC2BG050300	NA	blue
TRIDC7AG054950	NA	blue
TRIDC4BG026770	NA	turquoise
TRIDC2BG077350	NA	blue
TRIDC4BG008610	NA	blue
TRIDC7AG054870	NA	turquoise
TRIDC5AG070570	NA	grey
TRIDC1AG060480	NA	turquoise
TRIDC5BG014260	NA	grey
TRIDC5AG057590	NA	turquoise
TRIDC3BG052120	NA	turquoise
TRIDC5AG031590	NA	turquoise
TRIDC2AG070370	NA	turquoise
TRIDC2AG053780	NA	turquoise
TRIDC2BG015060	NA	turquoise
TRIDC3AG017540	NA	blue
TRIDC2BG054800	NA	turquoise
TRIDC3BG078040	NA	blue
TRIDC5BG001590	NA	turquoise
TRIDC1AG028650	NA	blue
TRIDC1AG026080	NA	turquoise
TRIDC5BG056060	NA	blue
TRIDC5BG060410	NA	turquoise
TRIDC3BG058950	NA	blue
TRIDC5BG022510	NA	brown
TRIDC2BG038310	NA	turquoise
TRIDC7BG040450	NA	turquoise
TRIDC3BG035740	NA	blue
TRIDC5BG034360	NA	blue
TRIDC5AG058160	NA	blue
TRIDC3AG043730	NA	turquoise
TRIDC4AG055270	NA	turquoise
TRIDC4BG009080	NA	turquoise
TRIDC5AG054600	NA	turquoise
TRIDC3BG044140	NA	turquoise
TRIDC7AG045370	NA	turquoise
TRIDC2AG038930	NA	turquoise
TRIDC5BG074320	NA	turquoise
TRIDC2AG045400	NA	turquoise
TRIDC5BG000720	NA	blue
TRIDC5AG031760	NA	turquoise
TRIDC4AG045710	NA	blue
TRIDC7AG035430	NA	blue
TRIDC2BG082820	NA	brown
TRIDC7AG042470	NA	turquoise
TRIDC3BG058790	NA	turquoise
TRIDC3BG056740	NA	blue
TRIDC2AG007170	NA	turquoise
TRIDC2AG016550	NA	turquoise
TRIDC5BG058190	NA	turquoise
TRIDC4BG032550	NA	turquoise
TRIDC2BG042170	NA	blue
TRIDC6AG021720	NA	turquoise
TRIDC2AG048630	NA	turquoise
TRIDC7BG038890	NA	blue
TRIDC1AG028730	NA	turquoise
TRIDC4AG014890	NA	turquoise
TRIDC3BG037160	NA	blue
TRIDC1AG033710	NA	brown
TRIDC7BG014060	NA	blue
TRIDC5AG065210	NA	turquoise
TRIDC2BG036340	NA	turquoise
TRIDC2BG026190	NA	turquoise
TRIDC7AG064390	NA	turquoise
TRIDC3AG025830	NA	turquoise
TRIDC7AG065710	NA	turquoise
TRIDC4AG013310	NA	blue
TRIDC4BG011730	NA	blue
TRIDC3AG046450	NA	blue
TRIDC3BG051090	NA	grey
TRIDC3AG050080	NA	turquoise
TRIDC6AG019960	NA	turquoise
TRIDC3BG008950	NA	turquoise
TRIDC4BG008170	NA	yellow
TRIDC3AG034920	NA	blue
TRIDC1AG046370	NA	blue
TRIDC3AG032080	NA	yellow
TRIDC4BG020890	NA	turquoise
TRIDC4BG042500	NA	blue
TRIDC4AG014330	NA	turquoise
TRIDC3AG047880	NA	turquoise
TRIDC5BG023800	NA	turquoise
TRIDC5AG044540	NA	turquoise
TRIDC7AG058020	NA	blue
TRIDC5BG033960	NA	turquoise
TRIDC2AG049450	NA	blue
TRIDC5AG071000	NA	brown
TRIDC7BG017380	NA	turquoise
TRIDC1BG053140	NA	blue
TRIDC7BG025730	NA	turquoise
TRIDC5BG020650	NA	turquoise
TRIDC5AG006910	NA	blue
TRIDC7BG037860	NA	turquoise
TRIDC3BG032770	NA	grey
TRIDC2BG057500	NA	turquoise
TRIDC3AG031100	NA	turquoise
TRIDC4BG052480	NA	blue
TRIDC5BG013610	NA	turquoise
TRIDC3AG034530	NA	turquoise
TRIDC1BG036340	NA	blue
TRIDC7AG074480	NA	turquoise
TRIDC5BG024090	NA	turquoise
TRIDC7AG014780	NA	turquoise
TRIDC5AG048990	NA	blue
TRIDC3BG042590	NA	blue
TRIDC7AG058810	NA	turquoise
TRIDC2BG021380	NA	turquoise
TRIDC1BG060200	NA	turquoise
TRIDC3AG043500	NA	turquoise
TRIDC2BG015360	NA	blue
TRIDC7AG060590	NA	turquoise
TRIDC2BG085690	NA	turquoise
TRIDC3AG056420	NA	turquoise
TRIDC3BG075270	NA	turquoise
TRIDC2BG029030	NA	turquoise
TRIDC3BG001510	NA	turquoise
TRIDC7AG017450	NA	blue
TRIDC4AG059370	NA	turquoise
TRIDC3BG072540	NA	turquoise
TRIDC3AG020240	NA	turquoise
TRIDC3BG035720	NA	turquoise
TRIDC4AG009000	NA	turquoise
TRIDC5BG009660	NA	blue
TRIDC7AG030720	NA	turquoise
TRIDC5BG043800	NA	turquoise
TRIDC1BG072180	NA	turquoise
TRIDC5BG048950	NA	turquoise
TRIDC3AG038420	NA	green
TRIDC6BG018600	NA	turquoise
TRIDC7AG078260	NA	turquoise
TRIDC7BG014900	NA	turquoise
TRIDC3BG037680	NA	turquoise
TRIDC6AG012490	NA	blue
TRIDC2AG004930	NA	turquoise
TRIDC4BG040660	NA	blue
TRIDC1AG051870	NA	red
TRIDC2AG056770	NA	blue
TRIDC5AG073630	NA	blue
TRIDC5AG052830	NA	turquoise
TRIDC7AG012130	NA	turquoise
TRIDC5AG045610	NA	blue
TRIDC1AG030640	NA	turquoise
TRIDC3BG048810	NA	turquoise
TRIDC6BG058940	NA	turquoise
TRIDC5BG006710	NA	turquoise
TRIDC7BG034840	NA	turquoise
TRIDC5BG082160	NA	turquoise
TRIDC3AG075830	NA	turquoise
TRIDC3BG056150	NA	turquoise
TRIDC7AG047600	NA	turquoise
TRIDC1BG057320	NA	blue
TRIDC5AG025370	NA	turquoise
TRIDC7AG068300	NA	turquoise
TRIDC6BG059360	NA	turquoise
TRIDC4AG017110	NA	turquoise
TRIDC1BG051420	NA	turquoise
TRIDC3BG014310	NA	yellow
TRIDC7BG004840	NA	turquoise
TRIDC6AG012740	NA	blue
TRIDC3AG025370	NA	blue
TRIDC3BG044010	NA	turquoise
TRIDC1AG026730	NA	blue
TRIDC3BG023340	NA	turquoise
TRIDC1AG024320	NA	turquoise
TRIDC7BG036190	NA	blue
TRIDC4AG018250	NA	turquoise
TRIDC2AG067090	NA	blue
TRIDC5BG032370	NA	brown
TRIDC3BG049820	NA	blue
TRIDC4BG008740	NA	turquoise
TRIDC5BG039700	NA	blue
TRIDC5BG019640	NA	blue
TRIDC7BG021520	NA	turquoise
