"kTotal"	"kWithin"	"kOut"	"kDiff"
"TRIDC3AG022780"	626.44982013009	567.723928320164	58.7258918099253	508.998036510239
"TRIDC1BG024920"	1420.14662299346	1397.21310705293	22.9335159405282	1374.2795911124
"TRIDC2BG014100"	33.9653172244619	23.2008332908368	10.7644839336251	12.4363493572118
"TRIDC7BG037880"	493.641715677616	423.085960257089	70.5557554205267	352.530204836563
"TRIDC1BG038660"	176.715609525406	135.782883283713	40.9327262416928	94.8501570420201
"TRIDC7BG056190"	235.575238556196	173.523875458084	62.0513630981122	111.472512359972
"TRIDC2AG056250"	1267.79460610898	1148.91525940018	118.879346708801	1030.03591269138
"TRIDC6BG025600"	409.718719509375	182.307303549083	227.411415960292	-45.1041124112096
"TRIDC1AG039110"	7.98521730641189	1.84501014409157	6.14020716232032	-4.29519701822875
"TRIDC5AG025030"	992.678712216862	890.438338506714	102.240373710148	788.197964796565
"TRIDC1AG032090"	682.906579107838	467.435742012566	215.470837095272	251.964904917294
"TRIDC2BG065740"	494.364076726533	462.937123564769	31.4269531617635	431.510170403006
"TRIDC2AG053830"	14.6706936785938	13.6776257276157	0.993067950978151	12.6845577766375
"TRIDC1BG016440"	68.4915502874736	40.4193134833388	28.0722368041348	12.3470766792041
"TRIDC6AG009130"	846.562515804324	703.842795490521	142.719720313803	561.123075176719
"TRIDC1AG036710"	1219.2000902767	1201.41578088156	17.7843093951467	1183.63147148641
"TRIDC6BG029040"	750.908444191442	743.295744958766	7.61269923267537	735.683045726091
"TRIDC5BG070980"	404.968007544255	352.040216581483	52.9277909627719	299.112425618711
"TRIDC1BG025210"	151.389657137936	132.747006823779	18.6426503141578	114.104356509621
"TRIDC5BG017980"	188.193540130448	120.991179111564	67.2023610188837	53.7888180926808
"TRIDC5BG029310"	604.871124496864	516.115540419473	88.7555840773917	427.359956342081
"TRIDC5BG043660"	29.6361929329758	28.3579422713726	1.27825066160315	27.0796916097695
"TRIDC5AG064260"	456.936033625099	60.3167912432451	396.619242381854	-336.302451138609
"TRIDC6BG011450"	24.8477466506131	13.421641043263	11.4261056073501	1.9955354359129
"TRIDC5BG015340"	259.285973621598	173.507570035672	85.7784035859264	87.7291664497451
"TRIDC5BG057950"	975.641840103125	547.556847648423	428.084992454702	119.471855193721
"TRIDC2AG004450"	923.478811675642	850.047517781526	73.4312938941156	776.616223887411
"TRIDC7AG025730"	119.166412326514	95.5442799845791	23.6221323419345	71.9221476426446
"TRIDC4AG030790"	829.635627974779	484.192953367364	345.442674607415	138.750278759948
"TRIDC2AG048930"	907.697903494086	803.680250757177	104.017652736909	699.662598020268
"TRIDC3BG013800"	929.999356766527	746.288040524953	183.711316241574	562.576724283379
"TRIDC3AG028770"	1144.68332985135	1122.7416122323	21.9417176190457	1100.79989461326
"TRIDC3AG043100"	536.046228358887	424.80329568314	111.242932675747	313.560363007393
"TRIDC2BG035490"	1834.47351128352	1814.3218293666	20.1516819169199	1794.17014744968
"TRIDC5BG026710"	11.6449875642635	2.59416879325193	9.05081877101154	-6.4566499777596
"TRIDC1BG051770"	1218.66379350555	1162.65977874148	56.0040147640666	1106.65576397742
"TRIDC7BG006120"	1638.01226288404	1576.18950887618	61.8227540078551	1514.36675486832
"TRIDC5AG073340"	150.196045988739	119.841983633879	30.3540623548597	89.4879212790195
"TRIDC7BG015380"	1141.1680599061	898.343808021954	242.824251884145	655.519556137808
"TRIDC7BG013000"	85.7431978279802	75.8834911334	9.85970669458023	66.0237844388197
"TRIDC4AG043960"	116.602464825902	96.2172319433098	20.3852328825922	75.8319990607176
"TRIDC6AG061530"	562.333384385654	426.22770085742	136.105683528234	290.122017329186
"TRIDC3AG000010"	938.207428710704	905.394740458664	32.8126882520404	872.582052206623
"TRIDC2BG042900"	1057.03821620098	1035.40404611674	21.6341700842356	1013.76987603251
"TRIDC1BG019730"	265.071353555613	219.016360042046	46.0549935135665	172.961366528479
"TRIDC5BG027950"	754.110159225367	600.47780583903	153.632353386337	446.845452452693
"TRIDC1AG007190"	1006.95056342779	976.551390087923	30.3991733398686	946.152216748054
"TRIDC4BG040340"	1498.77065327448	1364.88876031488	133.881892959602	1231.00686735528
"TRIDC5AG054520"	813.933255164888	602.974191196416	210.959063968471	392.015127227945
"TRIDC2BG025670"	1480.31584248872	1458.71822444627	21.5976180424534	1437.12060640382
"TRIDC6BG045370"	397.758009529739	232.681703653879	165.07630587586	67.6053977780184
"TRIDC6BG029710"	80.4974832745186	60.8083381175586	19.6891451569601	41.1191929605985
"TRIDC2BG016250"	450.448518987296	277.119558488686	173.32896049861	103.790597990076
"TRIDC7BG014260"	833.246956599715	569.868459282877	263.378497316838	306.489961966039
"TRIDC2AG025720"	106.841679060157	49.6789628420212	57.1627162181362	-7.48375337611506
"TRIDC6BG020360"	564.888745930874	65.7546568555697	499.134089075304	-433.379432219734
"TRIDC2AG059840"	449.791681616339	58.7380300242413	391.053651592098	-332.315621567857
"TRIDC3AG031970"	398.549202986073	364.783808507199	33.7653944788736	331.018414028326
"TRIDC4BG021640"	558.116405904246	541.448400563881	16.6680053403647	524.780395223517
"TRIDC3AG017440"	827.609912388218	817.841943278815	9.76796910940254	808.073974169413
"TRIDC1AG024410"	578.322916066864	498.338677324437	79.9842387424273	418.35443858201
"TRIDC3BG027900"	325.679250449201	229.888117566295	95.791132882906	134.096984683389
"TRIDC2BG036760"	1120.64221634237	1021.57091986577	99.0712964765981	922.499623389171
"TRIDC1AG023020"	1137.53697833774	1048.6722633316	88.8647150061456	959.807548325452
"TRIDC5BG067670"	51.6441104064128	40.7196875117274	10.9244228946854	29.795264617042
"TRIDC4BG038280"	464.831427217412	434.942812006701	29.8886152107111	405.05419679599
"TRIDC1AG057690"	345.098418650302	311.223834935643	33.8745837146587	277.349251220985
"TRIDC2AG072300"	883.716970664319	719.4497956587	164.267175005619	555.18262065308
"TRIDC7AG056770"	1270.03441622706	1048.13294573959	221.901470487473	826.231475252115
"TRIDC5AG061780"	643.969629815241	514.611949608115	129.357680207126	385.254269400989
"TRIDC3BG084260"	48.6648895579242	9.69897342646009	38.9659161314641	-29.2669427050041
"TRIDC5BG051920"	1369.45084812285	1337.00503949578	32.4458086270686	1304.55923086872
"TRIDC1AG020870"	623.452003785872	413.942923853939	209.509079931933	204.433843922005
"TRIDC2AG026040"	398.316362248265	332.6535564477	65.6628058005658	266.990750647134
"TRIDC3BG068530"	675.871262669461	598.322906030114	77.5483566393474	520.774549390766
"TRIDC5BG010200"	668.17725956672	591.084322533073	77.0929370336473	513.991385499425
"TRIDC5BG067960"	183.885150458086	137.434503982586	46.4506464755006	90.983857507085
"TRIDC4BG025320"	1811.30346088817	1791.30130148115	20.0021594070161	1771.29914207414
"TRIDC2AG021310"	742.664852031468	733.900461463684	8.76439056778474	725.136070895899
"TRIDC5BG035390"	833.022623732132	766.398657871311	66.6239658608212	699.77469201049
"TRIDC7AG031670"	333.792224524531	156.522841217224	177.269383307308	-20.7465420900837
"TRIDC5BG065120"	614.804419446459	587.281342659745	27.5230767867137	559.758265873031
"TRIDC2AG002780"	1038.9346552506	954.100314620542	84.8343406300535	869.265973990489
"TRIDC5BG039860"	263.240911572193	249.726527337222	13.5143842349704	236.212143102252
"TRIDC3BG040630"	294.465776009212	211.4081798638	83.057596145412	128.350583718388
"TRIDC3BG085200"	829.026380120965	390.497149977152	438.529230143812	-48.0320801666597
"TRIDC2BG034850"	918.686926452296	841.597169083069	77.0897573692271	764.507411713842
"TRIDC4BG042700"	338.970009167328	187.917423761583	151.052585405745	36.8648383558383
"TRIDC5BG049990"	339.280129479387	243.840987903806	95.4391415755811	148.401846328225
"TRIDC3BG038500"	414.230581878419	330.522203290331	83.7083785880885	246.813824702242
"TRIDC2AG067490"	872.289837512592	847.302325582824	24.987511929769	822.314813653055
"TRIDC4AG004380"	274.264757789673	246.67900090324	27.5857568864328	219.093244016807
"TRIDC4BG042790"	505.215564820695	339.938687883845	165.27687693685	174.661810946995
"TRIDC5AG024630"	89.911670887729	77.7579479226339	12.1537229650951	65.6042249575388
"TRIDC2AG064960"	1522.42074594857	1491.76254027308	30.6582056754933	1461.10433459759
"TRIDC6AG029540"	1107.39446945345	1074.00765382873	33.3868156247222	1040.620838204
"TRIDC5AG026490"	1545.29389835548	1440.65013745431	104.643760901169	1336.00637655315
"TRIDC5BG041830"	795.164102309059	708.557350118513	86.6067521905458	621.950597927967
"TRIDC5BG062150"	137.977053351002	10.3488512473192	127.628202103683	-117.279350856363
"TRIDC5AG014520"	693.503899827345	645.348940569501	48.1549592578448	597.193981311656
"TRIDC1BG039730"	726.28033074902	54.8118920061533	671.468438742867	-616.656546736714
"TRIDC7AG044430"	198.421468003126	191.573536343601	6.84793165952536	184.725604684076
"TRIDC5AG036240"	657.295345994226	585.299000058417	71.996345935809	513.302654122608
"TRIDC7BG004250"	1294.13895820363	1122.6630300599	171.475928143737	951.187101916159
"TRIDC2BG075080"	725.654326454722	692.128621096434	33.5257053582886	658.602915738145
"TRIDC1AG056410"	146.621815915409	127.088954199107	19.5328617163017	107.556092482805
"TRIDC3AG010610"	176.553624671198	114.525456267986	62.0281684032123	52.4972878647738
"TRIDC7AG074140"	85.7463779283035	84.4416105496114	1.30476737869215	83.1368431709192
"TRIDC6AG012870"	355.561288253321	155.067998870226	200.493289383096	-45.4252905128697
"TRIDC5AG034000"	854.637565729535	745.153463999552	109.484101729983	635.669362269568
"TRIDC6BG049880"	111.945651624953	99.6833800145423	12.2622716104105	87.4211084041318
"TRIDC2AG033780"	1400.58633868029	1384.29858234314	16.2877563371519	1368.01082600598
"TRIDC1BG061610"	350.843033945855	341.810878986065	9.03215495978992	332.778724026275
"TRIDC5AG045480"	165.619565171893	108.996758337868	56.6228068340252	52.3739515038427
"TRIDC5AG066030"	1136.71004038365	939.056908899972	197.653131483674	741.403777416298
"TRIDC1AG037320"	603.688104298815	455.616599740171	148.071504558644	307.545095181527
"TRIDC6AG034070"	699.21895482022	562.609935070217	136.609019750003	426.000915320215
"TRIDC2BG022600"	81.2786319677542	31.4751294522155	49.8035025155387	-18.3283730633233
"TRIDC2AG060160"	1138.02730836085	1107.66196849043	30.3653398704282	1077.29662862
"TRIDC1AG007510"	1051.6112956659	1001.24298903268	50.3683066332188	950.874682399462
"TRIDC7BG046050"	129.395357096734	61.3474404789204	68.0479166178135	-6.70047613889309
"TRIDC3AG028410"	1403.93889922872	1371.99378064171	31.9451185870103	1340.0486620547
"TRIDC5BG016980"	1098.97852455912	947.224956685946	151.753567873178	795.471388812768
"TRIDC4AG006830"	1115.5592059411	912.995368512946	202.56383742815	710.431531084797
"TRIDC3BG069450"	1252.14132104246	1195.53092309262	56.6103979498357	1138.92052514279
"TRIDC5AG040170"	548.561245249121	274.699403975031	273.86184127409	0.83756270094068
"TRIDC3BG072560"	1260.18507624112	918.436804542944	341.748271698177	576.688532844767
"TRIDC7BG046840"	424.071908594968	287.522659161902	136.549249433065	150.973409728837
"TRIDC4BG041680"	370.877994043104	219.260108873207	151.617885169896	67.6422237033112
"TRIDC3BG050220"	566.615907523296	466.968526843038	99.6473806802577	367.32114616278
"TRIDC1BG004350"	804.239882266605	705.053543989336	99.1863382772689	605.867205712067
"TRIDC5AG034040"	30.5095668561688	15.5379618523311	14.9716050038377	0.566356848493399
"TRIDC1BG019640"	1036.34386763942	947.907878482891	88.4359891565243	859.471889326367
"TRIDC7AG042100"	148.511214320487	83.3466756089236	65.1645387115639	18.1821368973597
"TRIDC6BG032200"	242.70962778974	230.536840891217	12.1727868985228	218.364053992694
"TRIDC3BG040820"	244.419064927951	200.903029763044	43.5160351649066	157.386994598138
"TRIDC2AG060700"	443.670546512053	387.104668701778	56.5658778102747	330.538790891504
"TRIDC2AG039300"	1227.56055109239	1057.21969331589	170.3408577765	886.87883553939
"TRIDC3BG086120"	830.984371950866	813.54651768326	17.437854267606	796.108663415654
"TRIDC3AG021880"	1170.79574606427	987.475503778582	183.320242285688	804.155261492894
"TRIDC1BG015360"	702.201307019156	652.608152356717	49.5931546624389	603.014997694278
"TRIDC5BG074270"	804.61745676261	349.512541997541	455.104914765069	-105.592372767528
"TRIDC5AG017430"	554.06658559618	527.634025432394	26.4325601637858	501.201465268608
"TRIDC3BG030060"	832.427907245652	723.006707233419	109.421200012232	613.585507221187
"TRIDC7BG069000"	1113.50798847458	1062.40923678832	51.0987516862583	1011.31048510206
"TRIDC4AG027130"	715.024750847395	704.39643572422	10.6283151231752	693.768120601045
"TRIDC4AG070510"	987.224566899019	879.129066956682	108.095499942337	771.033567014346
"TRIDC1BG071240"	575.472693835932	312.313180749556	263.159513086376	49.1536676631806
"TRIDC5BG038030"	467.390913092653	10.6467740009296	456.744139091724	-446.097365090794
"TRIDC2BG074440"	1391.48655378938	1329.38738882195	62.0991649674324	1267.28822385451
"TRIDC7AG060370"	246.19766401136	204.080406716852	42.1172572945077	161.963149422344
"TRIDC5AG073900"	778.075576514256	448.365546573991	329.710029940265	118.655516633726
"TRIDC3BG005480"	185.411540885751	173.865102623238	11.5464382625129	162.318664360725
"TRIDC7BG026320"	1168.3540335627	1117.11603236611	51.2380011965918	1065.87803116952
"TRIDC5AG053840"	903.724047091926	752.946710314341	150.777336777585	602.169373536756
"TRIDC2AG027500"	539.978303221945	514.893433907787	25.0848693141585	489.808564593628
"TRIDC7AG073260"	584.429685189241	432.682228017264	151.747457171976	280.934770845288
"TRIDC3AG066540"	698.19600168033	656.687308997389	41.5086926829412	615.178616314448
"TRIDC3BG084310"	779.995264985368	714.55466731189	65.4405976734778	649.114069638412
"TRIDC2BG029590"	1030.46100985186	862.767340649648	167.693669202208	695.07367144744
"TRIDC3BG045630"	970.715469091421	897.443973505531	73.2714955858905	824.17247791964
"TRIDC7BG028210"	1107.50911018604	1003.95347856637	103.555631619663	900.397846946709
"TRIDC4BG048540"	1548.07885719321	1527.4800826714	20.5987745218031	1506.8813081496
"TRIDC6BG068160"	1618.04573231862	1600.13477021536	17.9109621032533	1582.22380811211
"TRIDC5BG031790"	26.3845592187972	23.8662845058031	2.51827471299405	21.3480097928091
"TRIDC1AG051440"	482.947818395976	58.2830655602907	424.664752835686	-366.381687275395
"TRIDC7AG007460"	481.303671722943	397.257737881877	84.0459338410658	313.211804040811
"TRIDC7AG044040"	960.487132872837	904.095042813115	56.3920900597216	847.702952753394
"TRIDC5AG025820"	14.6328118741285	5.77051601910775	8.86229585502076	-3.09177983591301
"TRIDC2AG061430"	536.521655215472	335.05130859907	201.470346616402	133.580961982668
"TRIDC5BG015380"	915.571932755495	821.835097149444	93.7368356060502	728.098261543394
"TRIDC3BG074570"	187.492902969711	150.197310268514	37.2955927011975	112.901717567316
"TRIDC1BG045550"	163.863297553492	87.519193676074	76.3441038774178	11.1750897986562
"TRIDC1BG013010"	42.0511337226725	39.1953080311574	2.85582569151504	36.3394823396424
"TRIDC6BG044220"	832.475743037779	674.037710880085	158.438032157694	515.599678722392
"TRIDC6AG015520"	1075.08026875926	885.816020506105	189.264248253155	696.55177225295
"TRIDC5AG026760"	949.511459940529	762.479321769728	187.032138170801	575.447183598926
"TRIDC5BG010410"	1283.52895803072	1137.33841784701	146.190540183708	991.147877663299
"TRIDC2AG080120"	568.459825878383	502.836815201124	65.6230106772589	437.213804523865
"TRIDC2AG020390"	315.492881320248	309.033497936212	6.45938338403624	302.574114552175
"TRIDC2BG043160"	1304.59711032823	1204.04065438245	100.556455945783	1103.48419843666
"TRIDC6BG069440"	823.069531085627	657.636836834522	165.432694251105	492.204142583417
"TRIDC1BG006250"	888.64398369224	852.560726932712	36.0832567595287	816.477470173183
"TRIDC3AG056000"	471.222215338761	432.773358033322	38.448857305439	394.324500727883
"TRIDC3BG035660"	929.673763745718	778.04830999628	151.625453749438	626.422856246842
"TRIDC5AG032590"	1096.53771404968	1046.37579617671	50.1619178729757	996.21387830373
"TRIDC5AG014960"	1004.98592454626	889.56310501239	115.422819533869	774.140285478521
"TRIDC6BG054140"	556.761712385313	446.392130475223	110.36958191009	336.022548565133
"TRIDC5BG059180"	1048.9563308301	1020.93804807838	28.0182827517212	992.919765326662
"TRIDC2AG073750"	1144.86894596301	684.889824580172	459.979121382841	224.910703197331
"TRIDC3AG073440"	435.871242151447	280.955410070694	154.915832080753	126.039577989941
"TRIDC1BG060820"	1687.84009753745	1663.24312350037	24.5969740370806	1638.64614946329
"TRIDC5AG026700"	561.497622633893	535.423166533998	26.0744560998954	509.348710434102
"TRIDC7AG015520"	104.985576888515	85.9141766384885	19.0714002500265	66.842776388462
"TRIDC6AG013870"	650.452963028839	594.356086025039	56.0968770038	538.259209021239
"TRIDC4AG027180"	1702.05856066576	1676.92644153749	25.1321191282693	1651.79432240922
"TRIDC1AG052720"	2.44715174727043	0.0750636869259235	2.37208806034451	-2.29702437341859
"TRIDC2BG038280"	1563.54134529709	1548.15906622288	15.3822790742151	1532.77678714866
"TRIDC3BG070870"	817.395171029656	729.35436127275	88.0408097569064	641.313551515844
"TRIDC6AG046490"	1437.47943290311	1423.58653458018	13.8928983229366	1409.69363625724
"TRIDC2BG058160"	1685.29932861508	1590.66780986193	94.631518753145	1496.03629110879
"TRIDC2BG089520"	940.764474576798	717.709375815256	223.055098761542	494.654277053714
"TRIDC7BG028830"	1214.54662143331	1005.17462798163	209.371993451681	795.802634529946
"TRIDC3AG024380"	1078.75876807521	543.09112102814	535.667647047073	7.42347398106767
"TRIDC2AG029590"	115.39007974856	101.882316685371	13.5077630631897	88.3745536221809
"TRIDC1BG042370"	110.976200462509	93.5755395369459	17.4006609255633	76.1748786113827
"TRIDC4BG050130"	211.18005648047	162.567139705768	48.6129167747017	113.954222931066
"TRIDC2AG057610"	791.719464705991	471.116242677954	320.603222028037	150.513020649918
"TRIDC7AG054590"	45.750418742997	28.9727422448146	16.7776764981824	12.1950657466322
"TRIDC5AG058830"	1085.04175422417	999.333570872205	85.7081833519603	913.625387520245
"TRIDC2BG042680"	1452.36520951048	1438.07869053263	14.2865189778527	1423.79217155478
"TRIDC3AG035200"	546.079539294454	66.6368824504576	479.442656843997	-412.805774393539
"TRIDC1AG011650"	137.615017896734	126.732767824989	10.8822500717451	115.850517753244
"TRIDC6BG047840"	16.5712329369395	9.30461769271398	7.2666152442255	2.03800244848848
"TRIDC3BG065950"	557.783185398396	345.626533878548	212.156651519848	133.4698823587
"TRIDC5AG040500"	429.587971149315	327.079209065604	102.508762083711	224.570446981894
"TRIDC4AG007340"	707.9463389815	648.358295869571	59.5880431119289	588.770252757642
"TRIDC2AG054920"	1166.14952805912	1010.10840620466	156.041121854462	854.067284350197
"TRIDC1BG036910"	524.128919086555	485.029842321835	39.0990767647198	445.930765557115
"TRIDC3BG025440"	978.947016511589	897.821635816804	81.1253806947855	816.696255122018
"TRIDC2AG023100"	1100.75253784904	893.940113972344	206.812423876699	687.127690095645
"TRIDC3BG018120"	121.508785327723	108.051233396373	13.4575519313503	94.5936814650224
"TRIDC1BG060210"	865.008896036258	807.282193224217	57.7267028120406	749.555490412176
"TRIDC1BG066160"	44.8628366666568	37.8357682436709	7.02706842298588	30.808699820685
"TRIDC7AG005340"	822.504418295582	747.150773762615	75.3536445329664	671.797129229649
"TRIDC2BG030010"	1585.33516038749	1507.23806117867	78.0970992088205	1429.14096196985
"TRIDC1BG065560"	435.993438233974	381.129265567743	54.8641726662319	326.265092901511
"TRIDC4BG018990"	1752.73932606188	1658.82878827846	93.9105377834196	1564.91825049504
"TRIDC4AG009350"	720.989314768378	612.132035676616	108.857279091763	503.274756584853
"TRIDC4AG042000"	32.3371888971338	18.2595539953182	14.0776349018155	4.18191909350271
"TRIDC3AG067200"	780.948504788352	773.51516054617	7.43334424218222	766.081816303988
"TRIDC5AG016560"	900.189048560283	817.920219416563	82.2688291437195	735.651390272844
"TRIDC2BG025820"	203.211397956059	191.389249351125	11.8221486049337	179.567100746191
"TRIDC5AG004560"	80.7311153115232	72.9007826195652	7.83033269195801	65.0704499276072
"TRIDC3AG030820"	841.834604190122	735.774095861848	106.060508328274	629.713587533574
"TRIDC5BG046740"	50.5382486951932	37.1983523660933	13.3398963290998	23.8584560369935
"TRIDC3BG044830"	284.824239120721	280.237766371655	4.58647274906559	275.651293622589
"TRIDC2BG042330"	1183.31078183364	1085.87839169073	97.4323901429079	988.446001547822
"TRIDC7BG063740"	1129.82680911706	1072.70087039688	57.1259387201881	1015.57493167669
"TRIDC6AG018030"	525.830342019183	56.5446481505426	469.285693868641	-412.741045718098
"TRIDC4BG032920"	1255.63720066077	1060.4977060582	195.139494602569	865.358211455633
"TRIDC5AG038590"	712.852017023617	630.359527331506	82.4924896921106	547.867037639396
"TRIDC1BG046880"	1449.03099916988	1434.43268307373	14.598316096148	1419.83436697759
"TRIDC5BG012440"	1693.29044223344	1672.21484980713	21.0755924263099	1651.13925738082
"TRIDC5AG057950"	1076.02552408606	981.526633725957	94.4988903601003	887.027743365857
"TRIDC7BG028920"	1552.78108985076	1537.97154249944	14.8095473513172	1523.16199514812
"TRIDC3AG044010"	867.789607714335	792.028577345825	75.76103036851	716.267546977315
"TRIDC6AG025940"	173.808993605246	107.226357131187	66.582636474059	40.6437206571281
"TRIDC6BG046710"	1001.60865136537	918.676405024111	82.9322463412626	835.744158682848
"TRIDC4AG016310"	48.5642211668168	26.6489856379415	21.9152355288752	4.73375010906633
"TRIDC5BG082190"	217.671812233973	26.2607772667178	191.411034967255	-165.150257700538
"TRIDC5BG027610"	686.473057524546	547.752375139115	138.72068238543	409.031692753685
"TRIDC1AG027800"	366.124320583238	293.722711462232	72.4016091210055	221.321102341227
"TRIDC2BG016960"	910.775938869131	484.937421188182	425.83851768095	59.0989035072321
"TRIDC1BG036900"	1778.32610838115	1688.89449429158	89.4316140895708	1599.46288020201
"TRIDC4AG003920"	88.8341893043442	8.99218289768655	79.8420064066577	-70.8498235089712
"TRIDC3AG062760"	310.39417883736	273.936865546582	36.4573132907782	237.479552255804
"TRIDC3BG044120"	57.4298361333656	37.6791641419223	19.7506719914433	17.928492150479
"TRIDC5AG028960"	584.047316751468	480.315898515054	103.731418236414	376.58448027864
"TRIDC4BG012710"	1681.74404804701	1636.11928541971	45.6247626272955	1590.49452279242
"TRIDC7BG030630"	1008.6501030357	961.944288709925	46.7058143257766	915.238474384149
"TRIDC7AG040610"	1156.26901115909	1094.05842523395	62.2105859251358	1031.84783930881
"TRIDC2BG050750"	59.2410978249318	8.70723472924191	50.5338630956899	-41.826628366448
"TRIDC5AG019890"	1776.04532847562	1758.46940140268	17.5759270729354	1740.89347432975
"TRIDC3AG025790"	1050.94424666222	1039.91794369957	11.0263029626499	1028.89164073692
"TRIDC2AG061210"	322.881593289631	314.987396890628	7.89419639900319	307.093200491625
"TRIDC6BG031050"	212.255052252743	194.425673247232	17.8293790055109	176.596294241721
"TRIDC1BG039570"	827.99544518052	599.873095882998	228.122349297522	371.750746585477
"TRIDC4BG034730"	667.364060595389	566.319145644568	101.04491495082	465.274230693748
"TRIDC3BG036100"	608.806848683929	484.503843298488	124.303005385441	360.200837913047
"TRIDC4BG032420"	411.935079018761	244.551892847392	167.383186171369	77.1687066760238
"TRIDC3BG006260"	1142.93048524975	831.650326897946	311.2801583518	520.370168546147
"TRIDC6AG016410"	366.659667589554	326.796817564367	39.8628500251867	286.93396753918
"TRIDC2AG061580"	817.539891070569	577.487733209134	240.052157861434	337.4355753477
"TRIDC2BG015450"	1280.63740030556	1056.58070785905	224.05669244651	832.524015412536
"TRIDC4AG063620"	425.803358665417	313.087468226973	112.715890438444	200.371577788529
"TRIDC7AG054290"	67.5327312926628	34.0706489660117	33.4620823266511	0.608566639360603
"TRIDC5BG035830"	48.8113201833693	18.6808038894246	30.1305162939447	-11.4497124045201
"TRIDC4BG019750"	1269.5754624608	1247.20480152122	22.3706609395833	1224.83414058163
"TRIDC4AG049050"	1704.26705315016	1577.01088412961	127.256169020556	1449.75471510905
"TRIDC5BG010850"	419.264947155051	410.290248860551	8.9746982945004	401.31555056605
"TRIDC2BG012080"	481.305160895762	452.002925239611	29.3022356561512	422.70068958346
"TRIDC7AG032220"	545.754432832044	487.488282268861	58.2661505631834	429.222131705677
"TRIDC5AG065240"	1015.43114508289	988.753246012826	26.6778990700628	962.075346942763
"TRIDC7BG011470"	197.090220440845	151.450295391146	45.639925049699	105.810370341447
"TRIDC3AG033490"	727.806235249754	501.358665834445	226.44756941531	274.911096419135
"TRIDC5BG060690"	1166.18496287553	858.260890967719	307.924071907814	550.336819059906
"TRIDC7BG004440"	66.0633705570081	37.5108716773257	28.5524988796824	8.95837279764338
"TRIDC1AG001610"	97.1374900229114	83.590624917677	13.5468651052343	70.0437598124427
"TRIDC1BG073390"	796.024038656311	599.234966649989	196.789072006322	402.445894643667
"TRIDC2AG023770"	1285.5758619921	1264.79359839018	20.7822636019134	1244.01133478827
"TRIDC2BG047080"	349.692643423631	240.00914474897	109.683498674661	130.325646074309
"TRIDC2BG008230"	983.804416221568	839.879393590176	143.925022631392	695.954370958785
"TRIDC3AG004910"	344.309323984754	189.411514884717	154.897809100036	34.5137057846811
"TRIDC5AG054640"	907.570987939384	846.904601302146	60.6663866372378	786.238214664908
"TRIDC2BG009910"	13.5284310706319	9.03642867617547	4.49200239445643	4.54442628171904
"TRIDC6BG041770"	907.747774141469	817.513396518786	90.2343776226832	727.279018896103
"TRIDC2AG055020"	9.89028426893438	7.8084029411307	2.08188132780367	5.72652161332703
"TRIDC7BG030320"	560.4738644517	467.592626574626	92.8812378770741	374.711388697552
"TRIDC2AG029220"	275.573605235856	177.467737993817	98.1058672420385	79.3618707517787
"TRIDC1BG056040"	960.717103773059	850.144133449773	110.572970323286	739.571163126487
"TRIDC1AG038910"	662.061189133105	464.264407820981	197.796781312123	266.467626508858
"TRIDC2BG072390"	373.724314845517	355.264044762635	18.4602700828814	336.803774679754
"TRIDC5AG069010"	493.833673343812	474.193532820179	19.6401405236334	454.553392296546
"TRIDC5AG021380"	302.001029915334	297.10049231542	4.90053759991457	292.199954715505
"TRIDC2BG030350"	141.865070785322	111.381172601952	30.4838981833707	80.8972744185808
"TRIDC2AG044350"	180.32455043842	122.253758509501	58.070791928919	64.1829665805823
"TRIDC4AG048750"	1109.44205715827	787.56779396915	321.874263189119	465.693530780031
"TRIDC3BG046170"	521.363696956003	468.481121441966	52.8825755140364	415.59854592793
"TRIDC6BG050390"	1164.8018347598	1151.67286660588	13.1289681539199	1138.54389845196
"TRIDC1AG031080"	1036.78558558351	757.04602250303	279.739563080484	477.306459422546
"TRIDC3AG036810"	1224.57332139074	1187.61345211537	36.9598692753707	1150.65358284
"TRIDC2AG013770"	540.016872550842	372.489257854301	167.527614696541	204.96164315776
"TRIDC3BG079160"	24.2164212983458	19.4905189317891	4.72590236655671	14.7646165652324
"TRIDC4AG004290"	66.386728029601	33.3879969095595	32.9987311200415	0.389265789518006
"TRIDC2AG076850"	885.772743104079	596.66966182926	289.103081274819	307.566580554441
"TRIDC5AG018730"	636.413711234948	504.363660597253	132.050050637695	372.313609959558
"TRIDC3BG046450"	254.898807651576	215.769095189447	39.1297124621298	176.639382727317
"TRIDC4AG012490"	625.067950315207	519.613066634216	105.454883680991	414.158182953225
"TRIDC6BG023980"	1506.12639162363	1309.85491191911	196.271479704513	1113.5834322146
"TRIDC4BG034160"	270.554842596473	229.639596057995	40.9152465384776	188.724349519518
"TRIDC7AG044670"	1493.33972749301	1463.84147780434	29.4982496886678	1434.34322811567
"TRIDC2BG025810"	932.242419105854	850.697796235162	81.5446228706926	769.153173364469
"TRIDC3BG053000"	175.338254612369	155.561780885336	19.776473727033	135.785307158303
"TRIDC2AG065420"	70.7163271934541	59.0754849028014	11.6408422906527	47.4346426121487
"TRIDC5BG058640"	756.325647466432	603.444383217784	152.881264248648	450.563118969137
